,0
2178,"
"
2179,"Dude looks like a lady
"
2180,"
"
2181,"Yeah, yeah
"
2182,"
"
2183,"Dude looks like a lady
"
2184,"
"
2185,"Yeah, yeah
"
2186,"
"
2187,"Dude looks like a lady...
"
2188,"
"
2189,"(as Daniel)
"
2190,"Back off, asshole!
"
2191,"
"
2192,"Beat it!
"
2193,"
"
2194,"(as Mrs Doubtfire)
"
2195,"Broke my bag, the bastard.
"
2196,"
"
2197,"Lover boy's here.
"
2198,"
"
2199,"What a beautiful little car for Don Juan.
"
2200,"
"
2201,"So sad when that happens!
"
2202,"
"
2203,"It was ourjunior year in college, and your
"
2204,"mother got asked to design this big float.
"
2205,"
"
2206,"(Miranda) I wasn't that young.
"
2207,"That's my picture.
"
2208,"
"
2209,"- (laughter)
"
2210,"- ..flying out everywhere, hit you in the face.
"
2211,"
"
2212,"- (Miranda laughing) That's not true!
"
2213,"- It was like 'Jaws'.
"
2214,"
"
2215,"- Isn't that the pretty picture!
"
2216,"- Oh. Mrs Doubtfire.
"
2217,"
"
2218,"Miranda. What a pleasant surprise
"
2219,"to see you home so early, dear.
"
2220,"
"
2221,"- And who is your gentleman caller?
"
2222,"- This is Stu.
"
2223,"
"
2224,"- He just wanted to come and meet the kids.
"
2225,"- Oh, did he?
"
2226,"
"
2227,"Ah, this must be the famous Mrs Doubtfire.
"
2228,"
"
2229,"It's a pleasure to meet you.
"
2230,"
"
2231,"Yes, well... Miranda's been raving about you.
"
2232,"
"
2233,"- Odd. She's never mentioned you.
"
2234,"- No?
"
2235,"
"
2236,"- No.
"
2237,"- Well... It's good to meet you.
"
2238,"
"
2239,"- You, too.
"
2240,"- Yes.
"
2241,"
"
2242,"I have a home in London. I was born there.
"
2243,"What part of England are you from?
"
2244,"
"
2245,"- Here and there, dear. All over, really.
"
2246,"- Yes?
"
2247,"
"
2248,"- Accent's a little kind of... muddled.
"
2249,"- Really? So is your tan.
"
2250,"
"
2251,"(Mrs Doubtfire chuckles)
"
2252,"
"
2253,"Dear, can you help me with something?
"
2254,"I found this outside.
"
2255,"
"
2256,"Er... yes. This is off my Mercedes.
"
2257,"
"
2258,"Off your Mercedes, dear?
"
2259,"You own that big, expensive car out there?
"
2260,"
"
2261,"Oh, dear. They say a man
"
2262,"who has to buy a big car like that...
"
2263,"
"
2264,"..is compensating for smaller genitals.
"
2265,"
"
2266,"But not in your case, cos I see
"
2267,"that you're a strapping lad, aren't ya?
"
2268,"
"
2269,"- It was lovely to meet you.
"
2270,"- You too, dear.
"
2271,"
"
2272,"- Mrs Doubtfire, may I speak with you?
"
2273,"- Ooh, certainly, dear.
"
2274,"
"
2275,"Could you stay
"
2276,"a few extra hours this evening?
"
2277,"
"
2278,"Stu. That's more of a thick soup
"
2279,"than a name, really.
"
2280,"
"
2281,"It's a name. It's short for Stuart.
"
2282,"
"
2283,"- Is it?
"
2284,"- Yes. He's a client. And a friend.
"
2285,"
"
2286,"- He was a friend. He is a friend.
"
2287,"- What is he?
"
2288,"
"
2289,"- I don't know what's happening.
"
2290,"- What is it, dear?
"
2291,"
"
2292,"- Isn't he fabulous?
"
2293,"- Oh... kind of, dear,...
"
2294,"
"
2295,"..if you like that handsome, rugged type.
"
2296,"
"
2297,"But personally I prefer short, furry and funny.
"
2298,"
"
2299,"He just wants to go out and have a drink.
"
2300,"
"
2301,"- I think that's pretty harmless. Don't you?
"
2302,"- Absolutely not, dear.
"
2303,"
"
2304,"- They always have other intentions.
"
2305,"- This is business, mostly.
"
2306,"
"
2307,"I'll just sip club soda
"
2308,"and we'll go over wallpaper samples.
"
2309,"
"
2310,"Dear Miranda. Wake up
"
2311,"and smell the coffee, dear.
"
2312,"
"
2313,"Can't you see the lust in that man's eyes?
"
2314,"
"
2315,"It's too soon, dear. Really.
"
2316,"
"
2317,"You've got to give your divorce time.
"
2318,"
"
2319,"Let your sheets cool down before you bring
"
2320,"someone else into the bed. All right?
"
2321,"
"
2322,"Mrs Doubtfire, may I ask you a question?
"
2323,"
"
2324,"Certainly, dear.
"
2325,"
"
2326,"How long after Mr Doubtfire passed away...
"
2327,"
"
2328,"- Winston.
"
2329,"- Winston.
"
2330,"
"
2331,"..did you feel any... desire...
"
2332,"
"
2333,"- Never.
"
2334,"- Never?
"
2335,"
"
2336,"- Never again.
"
2337,"- Never again?
"
2338,"
"
2339,"Once the father of your children
"
2340,"is out of the picture,...
"
2341,"
"
2342,"..the only solution is
"
2343,"total and lifelong celibacy.
"
2344,"
"
2345,"- Celibacy?
"
2346,"- Yes.
"
2347,"
"
2348,"And if you violate that, heaven forgive ya.
"
2349,"
"
2350,"Good luck.
"
2351,"
"
2352,"Thank you.
"
2353,"
"
2354,"(Mrs Doubtfire)
"
2355,"""Preponderance.""
"
2356,"
"
2357,"(Lydia)
"
2358,"P-R-E...
"
2359,"
"
2360,"..P-O-N...
"
2361,"
"
2362,"..D-E-R... A-N-C-E.
"
2363,"
"
2364,"Bravo. ""Discriminate.""
"
2365,"
"
2366,"D-I-S... C-R...
"
2367,"
"
2368,"..I-M-I-N-A-T-E.
"
2369,"
"
2370,"Oh, that's very good.
"
2371,"Will you excuse me, dear? Call of nature.
"
2372,"
"
2373,"Check those. I'll be right back.
"
2374,"
"
2375,"(raises toilet seat)
"
2376,"
"
2377,"- Oh, God.
"
2378,"- Oh, God!
"
2379,"
"
2380,"- Oh, my God!
"
2381,"- Chris! Wait!
"
2382,"
"
2383,"Lydia! We gotta call the cops!
"
2384,"
"
2385,"- We gotta dial 911 now!
"
2386,"- Why?
"
2387,"
"
2388,"Mrs Doubtfire... He's a she!
"
2389,"She's a she! He's a she-she!
"
2390,"
"
2391,"-(Lydia) What?
"
2392,"- Uh... Uh...
"
2393,"
"
2394,"- He's half man, half woman!
"
2395,"- What?
"
2396,"
"
2397,"- All right, everyone. Calm down.
"
2398,"- Freeze! Or you're gonna get it!
"
2399,"
"
2400,"- In the balls!
"
2401,"- Yeah!
"
2402,"
"
2403,"- She's got 'em?
"
2404,"- She's got everything.
"
2405,"
"
2406,"All right. Listen to me.
"
2407,"
"
2408,"I'm not... who you think I am.
"
2409,"
"
2410,"- No shit!
"
2411,"- (as Daniel) Watch your mouth, young man!
"
2412,"
"
2413,"Oh, my God.
"
2414,"
"
2415,"- Dad?
"
2416,"- Yeah.
"
2417,"
"
2418,"- Dad?
"
2419,"- Yeah, honey.
"
2420,"
"
2421,"You don't really like wearin' that,
"
2422,"do you, Dad?
"
2423,"
"
2424,"Well, some of it's comfortable... No! No.
"
2425,"
"
2426,"It's a pain in the padded ass.
"
2427,"This is not a way of life. It's just ajob.
"
2428,"
"
2429,"I don't go to old-lady bars or
"
2430,"anything like that after work.
"
2431,"
"
2432,"It's the only way
"
2433,"I could see you guys every day.
"
2434,"
"
2435,"- Who did this?
"
2436,"- Uncle Frank and Aunt Jack.
"
2437,"
"
2438,"Oh.
"
2439,"
"
2440,"It's really you in there.
"
2441,"
"
2442,"Yeah.
"
2443,"
"
2444,"It's just a mask. And this is a body suit.
"
2445,"I didn't have any operations or anything.
"
2446,"
"
2447,"- It's good.
"
2448,"- Yeah.
"
2449,"
"
2450,"- Hi.
"
2451,"- Hi.
"
2452,"
"
2453,"- Sorry I scared you. Come here, Chris.
"
2454,"- No. No, it's OK.
"
2455,"
"
2456,"I get it. I just...
"
2457,"don't wanna hug you or anything.
"
2458,"
"
2459,"- Not just yet.
"
2460,"- That's cool. It's a guy thing.
"
2461,"
"
2462,"Yeah.
"
2463,"
"
2464,"Well, now that you know,
"
2465,"you can't tell Mom, OK?
"
2466,"
"
2467,"Cos if she finds out, I'll only be able
"
2468,"to see you through plate glass. OK?
"
2469,"
"
2470,"And we can't tell Nattie,
"
2471,"cos she'll blow my cover.
"
2472,"
"
2473,"So you have to promise me,
"
2474,"it's just us. All right?
"
2475,"
"
2476,"- You promise?
"
2477,"- Yeah.
"
2478,"
"
2479,"It's OK.
"
2480,"
"
2481,"All right? It's our little secret.
"
2482,"
"
2483,"Most of the dinosaurs... were herbivorous.
"
2484,"
"
2485,"But this 'Tyrannosaurus rex'...
"
2486,"
"
2487,"..is a carnivore.
"
2488,"
"
2489,"The reptile-like... 'Saurischia'...
"
2490,"
"
2491,"..Saurischia...
"
2492,"
"
2493,"..and the bird-like...
"
2494,"
"
2495,"..Ornithischia.
"
2496,"
"
2497,"Now... we're going to go...
"
2498,"
"
2499,"..where no human being has ever been.
"
2500,"
"
2501,"Oh, no.
"
2502,"
"
2503,"Which one's the dinosaur?
"
2504,"
"
2505,"- The one in the middle, I think.
"
2506,"- Nah, you're wrong. They're all extinct.
"
2507,"
"
2508,"I can't believe they're still
"
2509,"subjecting kids to this. This is insane.
"
2510,"
"
2511,"There should be a disclaimer: Do not operate
"
2512,"heavy machinery while watching this show.
"
2513,"
"
2514,"It's incredible.
"
2515,"
"
2516,"This guy used to put me to sleep
"
2517,"when I was a kid. It's amazing.
"
2518,"
"
2519,"He has the warmth of a snow pea. Makes
"
2520,"Mr Rogers look like Mick Jagger. It's insane.
"
2521,"
"
2522,"What kind of idiot
"
2523,"kept this guy on the air for 25 years?
"
2524,"
"
2525,"Me.
"
2526,"
"
2527,"You?
"
2528,"
"
2529,"Jonathan Lundy.
"
2530,"
"
2531,"Jonathan Lundy, General Manager, owner?
"
2532,"
"
2533,"Oh. I'm Daniel Hillard, former employee.
"
2534,"
"
2535,"Ah. Maybe.
"
2536,"
"
2537,"That's funny.
"
2538,"
"
2539,"I don't mean to criticise. I just...
"
2540,"
"
2541,"- Sometimes I have...
"
2542,"- Criticise all you want. Show's terrible.
"
2543,"
"
2544,"I'm gonna cancel it. It's pullin' down
"
2545,"the whole afternoon schedule. It's gone.
"
2546,"
"
2547,"You know what you gotta do?
"
2548,"
"
2549,"Start from scratch.
"
2550,"Give it... maybe a musical number.
"
2551,"
"
2552,"- A little 'Tyrannosaurus rex' comes out...
"
2553,"- Hillard, get your ass to the truck.
"
2554,"
"
2555,"That shipment's gotta make
"
2556,"a six o'clock flight to LA.
"
2557,"
"
2558,"Tone, this is Mr Lundy.
"
2559,"
"
2560,"- He knows who I am.
"
2561,"- Yeah.
"
2562,"
"
2563,"Did you ever wish that you could
"
2564,"freeze-frame a single moment in your day,...
"
2565,"
"
2566,"..look at it and say ""This is not my life""?
"
2567,"
"
2568,"( ""Walk Like a Man"" by the Four Seasons)
"
2569,"
"
2570,"Walk, walk
"
2571,"
"
2572,"He said:
"
2573,"
"
2574,"Walk like a man, talk like a man
"
2575,"
"
2576,"Walk like a man, my son
"
2577,"
"
2578,"No woman's worth crawling on the earth...
"
2579,"
"
2580,"Miranda. What are you home early for, dear?
"
2581,"
"
2582,"I had an appointment. Oh, thank you!
"
2583,"
"
2584,"- With the court liaison. Mrs Sellner.
"
2585,"- Oh!
"
2586,"
"
2587,"- I can't believe it.
"
2588,"- What, dear?
"
2589,"
"
2590,"She says Daniel has some woman
"
2591,"living with him pretending to be his sister!
"
2592,"
"
2593,"- Oh...!
"
2594,"- I told her he doesn't even have a sister.
"
2595,"
"
2596,"Mrs Sellner's probably mistaken.
"
2597,"
"
2598,"She's a social worker, dear. Really!
"
2599,"
"
2600,"And besides, how could he replace you?
"
2601,"
"
2602,"And so quickly. Really!
"
2603,"
"
2604,"She's supposed to be older
"
2605,"and very unattractive.
"
2606,"
"
2607,"Really? Oh.
"
2608,"
"
2609,"Mrs Doubtfire.
"
2610,"
"
2611,"- Yes?
"
2612,"- Did you and Mr Doubtfire ever...
"
2613,"
"
2614,"- You must have had your share of problems.
"
2615,"- Oh, of course, dear. What marriage doesn't?
"
2616,"
"
2617,"But I always say: the bad times fade away,...
"
2618,"
"
2619,"..and the good ones
"
2620,"adhere themselves to your memory.
"
2621,"
"
2622,"- Yes. Excuse me.
"
2623,"- That's all right.
"
2624,"
"
2625,"Oh... As I hold this cold meat,
"
2626,"I'm reminded of Winston. God rest his soul.
"
2627,"
"
2628,"When did he... pass on?
"
2629,"
"
2630,"Eight years ago, dear. This November.
"
2631,"
"
2632,"What happened?
"
2633,"
"
2634,"- He was quite fond of the drink.
"
2635,"- Ah.
"
2636,"
"
2637,"- It was the drink that killed him.
"
2638,"- How awful.
"
2639,"
"
2640,"- He was an alcoholic?
"
2641,"- No. He was hit by a Guinness truck.
"
2642,"
"
2643,"So it was quite literally
"
2644,"the drink that killed him.
"
2645,"
"
2646,"- How tragic!
"
2647,"- Yes.
"
2648,"
"
2649,"Oh, but he was a good man, though, really.
"
2650,"
"
2651,"A sainted man.
"
2652,"
"
2653,"And despite his mountains of faults, dear,...
"
2654,"
"
2655,"..I always say: a flawed husband
"
2656,"is better than none at all.
"
2657,"
"
2658,"- Who needs a husband when I've got you?
"
2659,"- Surely you don't mean that, dear?
"
2660,"
"
2661,"- Well...
"
2662,"- Oh, that's so sweet!
"
2663,"
"
2664,"You can't imagine what it was like
"
2665,"being married to Daniel.
"
2666,"
"
2667,"Tell me, dear. What was so horrible
"
2668,"about this man you lived with for 14 years?
"
2669,"
"
2670,"Well, at first, nothing.
"
2671,"
"
2672,"He was... He was so... romantic.
"
2673,"
"
2674,"- So passionate.
"
2675,"- Really?
"
2676,"
"
2677,"He sounds like an absolute stud, dear.
"
2678,"
"
2679,"I hope you don't mind me
"
2680,"being a tad rude, but...
"
2681,"
"
2682,"..how was he... you know...
"
2683,"on a scale of 1 to 10?
"
2684,"
"
2685,"Oh, well. That part was always...
"
2686,"
"
2687,"..OK.
"
2688,"
"
2689,"Just OK? Oh.
"
2690,"
"
2691,"He was probably a Casanova
"
2692,"compared to poor old Winston.
"
2693,"
"
2694,"- What was the matter with Winston?
"
2695,"- Oh, dear.
"
2696,"
"
2697,"Winston's idea of foreplay was
"
2698,"""Effie, brace yourself.""
"
2699,"
"
2700,"It was Daniel's spontaneity and energy
"
2701,"I fell in love with.
"
2702,"
"
2703,"Really?
"
2704,"
"
2705,"Everyone else I knew
"
2706,"was so organised, so scheduled.
"
2707,"
"
2708,"Like me, I guess.
"
2709,"
"
2710,"But Daniel was so wonderfully different.
"
2711,"And funny. He could always make me laugh.
"
2712,"
"
2713,"I always say:
"
2714,"the key to a solid marriage is laughter.
"
2715,"
"
2716,"But after a few years,
"
2717,"everything just stopped being funny.
"
2718,"
"
2719,"- Why?
"
2720,"- I was working all the time and...
"
2721,"
"
2722,"..he was always between jobs.
"
2723,"I hardly ever got to see the kids, and...
"
2724,"
"
2725,"..if I got home early to be with them,
"
2726,"something would go wrong.
"
2727,"
"
2728,"The house would be wrecked
"
2729,"and I'd have to clean it up.
"
2730,"
"
2731,"He never knew, but so many nights I just...
"
2732,"cried myself to sleep.
"
2733,"
"
2734,"Really?
"
2735,"
"
2736,"The truth is, I didn't like who I was
"
2737,"when I was with him.
"
2738,"
"
2739,"I would turn into this horrible person.
"
2740,"
"
2741,"I didn't want my kids growing up
"
2742,"with a mother like that.
"
2743,"
"
2744,"When I'm not with Daniel, I'm better.
"
2745,"
"
2746,"And... I'm sure he's better
"
2747,"when he's not with me.
"
2748,"
"
2749,"Well, you never...
"
2750,"
"
2751,"I mean... Did you ever
"
2752,"say anything to him, dear?
"
2753,"
"
2754,"Daniel never liked
"
2755,"to talk about anything serious.
"
2756,"
"
2757,"I used to think Daniel could do anything...
"
2758,"except be serious.
"
2759,"
"
2760,"But then, I was serious enough
"
2761,"for everybody.
"
2762,"
"
2763,"- Oh!
"
2764,"-(Nattie) This is great!
"
2765,"
"
2766,"(Mrs Doubtfire)
"
2767,"Isn't this posh!
"
2768,"
"
2769,"I'll bet it's very exclusive. Probably need
"
2770,"a credit reference just to get in the pool.
"
2771,"
"
2772,"- Amazing!
"
2773,"- Oh, Nattie.
"
2774,"
"
2775,"Not a single body
"
2776,"that exists in nature. Look at that.
"
2777,"
"
2778,"- Lydie...
"
2779,"- There's Stu!
"
2780,"
"
2781,"(Mrs Doubtfire)
"
2782,"Where? Oh. On the board.
"
2783,"
"
2784,"Oh, isn't he a stunning piece of work?
"
2785,"
"
2786,"Look, Nattie. That's called liposuction.
"
2787,"
"
2788,"(Miranda laughs)
"
2789,"Wow!
"
2790,"
"
2791,"I hope he had protection,
"
2792,"hitting the water at that speed.
"
2793,"
"
2794,"- Let's go say hi.
"
2795,"- Let's do, please.
"
2796,"
"
2797,"- Wow! That's amazing.
"
2798,"- Stunning.
"
2799,"
"
2800,"- Hello! You look lovely!
"
2801,"- Hi.
"
2802,"
"
2803,"Oh, guys, I'm so glad you could make it.
"
2804,"
"
2805,"- By the looks of you, that water's so cold!
"
2806,"- Yes, well...
"
2807,"
"
2808,"Your tummy looks different from my daddy's.
"
2809,"
"
2810,"Oh, Nattie! Not everyone has
"
2811,"their own personal trainer.
"
2812,"
"
2813,"- Got your swimsuits? Wanna go for a dip?
"
2814,"- That'd be great!
"
2815,"
"
2816,"- Good! How about you, Mrs Doubtfire?
"
2817,"- Oh, you wicked, wicked man!
"
2818,"
"
2819,"Isn't there enough flesh here
"
2820,"for you to feast your eyes on?
"
2821,"
"
2822,"- Come, Mrs Doubtfire. Don't be bashful.
"
2823,"- No, dear. They've outlawed whaling.
"
2824,"
"
2825,"- We'd be re-enacting the Titanic.
"
2826,"- Come on, Mrs Doubtfire.
"
2827,"
"
2828,"Oh, no. Just go. Leave me here.
"
2829,"I'll just sit in the sun and crisp.
"
2830,"
"
2831,"You can't get heatstroke
"
2832,"twice in the same year.
"
2833,"
"
2834,"OK. Well, let's go, kids. Swim time.
"
2835,"
"
2836,"- Go, dear. I'll be fine.
"
2837,"- Your day's on me, Mrs Doubtfire.
"
2838,"
"
2839,"- Anything you need, put it on my tab.
"
2840,"- Thank you, dear.
"
2841,"
"
2842,"Touch me again and
"
2843,"I'll drown you, you bastard.
"
2844,"
"
2845,"I'll just sit here and watch you
"
2846,"move in on my family.
"
2847,"
"
2848,"Hello, hello.
"
2849,"
"
2850,"Oh, God. What am I doing here?
"
2851,"This is beyond obsession.
"
2852,"
"
2853,"Oh, God...
"
2854,"
"
2855,"( steel band plays ""Yellow Bird"")
"
2856,"
"
2857,"(belches)
"
2858,"
"
2859,"- Is everything all right, ma'am?
"
2860,"- (drunkenly) Fan-bloody-tastic.
"
2861,"
"
2862,"- Can I have another?
"
2863,"- Sure.
"
2864,"
"
2865,"Great.
"
2866,"
"
2867,"- Hi.
"
2868,"- Soda with a lime, please.
"
2869,"
"
2870,"- It's on me.
"
2871,"- No, thanks.
"
2872,"
"
2873,"Four iced teas, Todd.
"
2874,"
"
2875,"So, whose rugrats?
"
2876,"
"
2877,"Miranda Hillard's.
"
2878,"
"
2879,"- Miranda Hillard?
"
2880,"- Mm-hm. The woman I'm seeing.
"
2881,"
"
2882,"No kidding? You?
"
2883,"The guy who's never having kids?
"
2884,"
"
2885,"Won't have anything to do with kids?
"
2886,"You won't even date a woman with kids.
"
2887,"
"
2888,"People change, Ron.
"
2889,"
"
2890,"I'm pushing 40. I don't want to
"
2891,"spend the rest of my life by myself.
"
2892,"
"
2893,"She's got an awful lot of baggage. Three kids.
"
2894,"
"
2895,"Three terrific kids, and I'm crazy about them.
"
2896,"Especially little Natalie. Look at her.
"
2897,"
"
2898,"She's a sweetie pie.
"
2899,"
"
2900,"God knows they need a stable father figure
"
2901,"in their life right now.
"
2902,"
"
2903,"- What about their real father?
"
2904,"- What can I say? The guy's a loser. I'll see ya.
"
2905,"
"
2906,"(to himself)
"
2907,"Loser? Oh, yeah?
"
2908,"
"
2909,"Oh, sir!
"
2910,"
"
2911,"I saw it! Some angry member
"
2912,"of the kitchen staff. Did you not tip them?
"
2913,"
"
2914,"Oh, the terrorists! They ran that way.
"
2915,"It was a run-by fruiting.
"
2916,"
"
2917,"I'll get them, sir. Don't worry.
"
2918,"
"
2919,"(angry grunt)
"
2920,"
"
2921,"Oh... Oh...
"
2922,"
"
2923,"Good waste ofjuice.
"
2924,"
"
2925,"(as Daniel)
"
2926,"Loser.
"
2927,"
"
2928,"(as Daniel)
"
2929,"What are you lookin' at?
"
2930,"
"
2931,"(whistles tentatively)
"
2932,"
"
2933,"(as Mr Rogers)
"
2934,"Hi, boys and girls.
"
2935,"
"
2936,"Today we'll be talking about dinosaurs.
"
2937,"
"
2938,"(as announcer)
"
2939,"It's... A Dinosaurus Line!
"
2940,"
"
2941,"( hums brassy intro)
"
2942,"
"
2943,"And please welcome... the king!
"
2944,"
"
2945,"( hums show tune)
"
2946,"
"
2947,"It's a dinner show. Hi! Where you from?
"
2948,"I'm gonna make you lunch.
"
2949,"
"
2950,"- (as Elvis) Thank you very much.
"
2951,"- Thank you! All right!
"
2952,"
"
2953,"Ladies and gentlemen,
"
2954,"put your claws together!
"
2955,"
"
2956,"Please welcome... James Browntosaurus!
"
2957,"
"
2958,"( hums intro to ""I Feel Good"")
"
2959,"
"
2960,"I eat wood, di-na di-na di-na din
"
2961,"
"
2962,"It tastes good, di-na di-na di-na din
"
2963,"
"
2964,"No meat, big feet
"
2965,"
"
2966,"I eat wood - pum pum pum pum! Ow!
"
2967,"
"
2968,"Oh, I got to help myself!
"
2969,"Can't go on! I'm goin' extinct!
"
2970,"
"
2971,"Oh, thank you, James. But right now - yo!
"
2972,"It's time for the Raptor Rap!
"
2973,"
"
2974,"I'm a raptor, doin' what I can
"
2975,"
"
2976,"Gonna eat everything
"
2977,"till the appearance of man
"
2978,"
"
2979,"Yo, yo, see me, I'm livin' below the soil
"
2980,"
"
2981,"I'll be back but I'm comin' as oil
"
2982,"
"
2983,"Very impressive, Mr Hillard!
"
2984,"
"
2985,"- I didn't know anybody was watching.
"
2986,"- I was watching. That's funny stuff.
"
2987,"
"
2988,"- Well, thanks.
"
2989,"- I think kids'd like it.
"
2990,"
"
2991,"- They'd be entertained and get information.
"
2992,"- That's kinda my theory.
"
2993,"
"
2994,"You don't have to play down to 'em,
"
2995,"just play to 'em.
"
2996,"
"
2997,"- Listen, I'd like to hear more of your ideas.
"
2998,"- My ideas?
"
2999,"
"
3000,"- How about a dinner meeting?
"
3001,"- Wow. OK.
"
3002,"
"
3003,"Next Friday. Bridges Restaurant.
"
3004,"Seven o'clock sharp.
"
3005,"
"
3006,"I'll be there.
"
3007,"
"
3008,"Take five.
"
3009,"
"
3010,"Take five million. You're dead.
"
3011,"
"
3012,"(Daniel) We've just had our first
"
3013,"home-cooked meal. I'm domestic now, huh?
"
3014,"
"
3015,"- (Chris) This is terrific, Dad.
"
3016,"- You want more spaghetti?
"
3017,"
"
3018,"- No, I'm stuffed.
"
3019,"- Garlic bread? I made it myself.
"
3020,"
"
3021,"Well, I didn't make it myself.
"
3022,"I cooked it. I sliced it.
"
3023,"
"
3024,"It's OK, Dad. Thanks.
"
3025,"
"
3026,"The place looks great. The food's terrific.
"
3027,"
"
3028,"I'm really proud of you.
"
3029,"
"
3030,"Yeah. Me, too.
"
3031,"
"
3032,"Me, too.
"
3033,"
"
3034,"(knocking on door)
"
3035,"
"
3036,"I'll be right back.
"
3037,"
"
3038,"- Thank you for knocking.
"
3039,"- Yeah.
"
3040,"
"
3041,"Whoa! Look at this!
"
3042,"
"
3043,"I see you got someone to clean for you.
"
3044,"
"
3045,"- No.
"
3046,"- You...?
"
3047,"
"
3048,"- Hi, guys.
"
3049,"- Hi, Mom.
"
3050,"
"
3051,"- Are they ready?
"
3052,"- No. They haven't had dessert yet.
"
3053,"
"
3054,"- You cooked?
"
3055,"- Yes. I cook, I bake, I sew.
"
3056,"
"
3057,"Thanks to this Amish
"
3058,"home study course I'm doing.
"
3059,"
"
3060,"- I'm very impressed.
"
3061,"- Really?
"
3062,"
"
3063,"Give me a second chance. OK?
"
3064,"Let me take the kids after school.
"
3065,"
"
3066,"- I can't get rid of Mrs Doubtfire. She's terrific.
"
3067,"- Why not?
"
3068,"
"
3069,"She's the best thing that ever happened to us.
"
3070,"
"
3071,"The kids are all doing better in school.
"
3072,"Chris is passing every single subject.
"
3073,"
"
3074,"I find myself getting home early
"
3075,"just to be with them. We're all doing so great.
"
3076,"
"
3077,"Whooh! Sounds like an amazing woman.
"
3078,"Too good to be true.
"
3079,"
"
3080,"She is.
"
3081,"
"
3082,"- I kinda like the black one.
"
3083,"- Me, too.
"
3084,"
"
3085,"I don't know. Actually... Mrs Doubtfire!
"
3086,"
"
3087,"- Yes?
"
3088,"- We need another woman's opinion.
"
3089,"
"
3090,"Oh! Then I'm your woman.
"
3091,"
"
3092,"- Which one?
"
3093,"- What's the occasion?
"
3094,"
"
3095,"- It's my birthday.
"
3096,"- Oh!
"
3097,"
"
3098,"- Stu's taking me out to dinner.
"
3099,"- Oh...
"
3100,"
"
3101,"- Neither.
"
3102,"- Neither?
"
3103,"
"
3104,"They're both too brazen, dear.
"
3105,"They cry ""harlot"".
"
3106,"
"
3107,"Red is the traditional colour for streetwalkers.
"
3108,"
"
3109,"And the black one is far too short.
"
3110,"I hope you waxed.
"
3111,"
"
3112,"They both say to me ""I'm easy.""
"
3113,"
"
3114,"You want to be Kilimanjaro
"
3115,"on your first date - inaccessible.
"
3116,"
"
3117,"Why buy the cow
"
3118,"when you can get the milk for free?
"
3119,"
"
3120,"No, let's find something more your own age.
"
3121,"
"
3122,"Something a little less tawdry.
"
3123,"
"
3124,"Let's see.
"
3125,"
"
3126,"How about this lovely frock?
"
3127,"Tasteful, elegant...
"
3128,"
"
3129,"Don't you think?
"
3130,"
"
3131,"And old. I wore that
"
3132,"to my aunt's funeral in 1976.
"
3133,"
"
3134,"A classic never dies, dear.
"
3135,"I think it's time to revive it.
"
3136,"
"
3137,"I think we should ask the kids.
"
3138,"What do you think?
"
3139,"
"
3140,"- I'd go with the short, black one.
"
3141,"- Yeah. It's the most fun.
"
3142,"
"
3143,"There. You see? I agree.
"
3144,"
"
3145,"Fine. You ask my opinion, then don't take it.
"
3146,"
"
3147,"- I will not be held responsible for your virtue.
"
3148,"- You'll be there to protect me.
"
3149,"
"
3150,"- Stu has invited you and the kids to join us.
"
3151,"- Oh, how lovely! One big, happy family.
"
3152,"
"
3153,"I wouldn't miss that for the world!
"
3154,"Should be smashing good fun!
"
3155,"
"
3156,"- I'm so glad.
"
3157,"- When is this enchanted evening?
"
3158,"
"
3159,"Friday night, seven o'clock.
"
3160,"
"
3161,"- This Friday at seven?
"
3162,"- Yes. At my favourite restaurant. Bridges.
"
3163,"
"
3164,"- Bridges?
"
3165,"- Yes.
"
3166,"
"
3167,"- Friday at seven.
"
3168,"- Bridges.
"
3169,"
"
3170,"Sorry.
"
3171,"
"
3172,"- Bridges?
"
3173,"- Yes! Bridges.
"
3174,"
"
3175,"- The restaurant Bridges?
"
3176,"- Friday at seven.
"
3177,"
"
3178,"- I can't. Please, don't. It's bingo night, dear.
"
3179,"- Cancel it.
"
3180,"
"
3181,"I can't, dear. It's my turn
"
3182,"to pull the balls at the rectory.
"
3183,"
"
3184,"- Please join us.
"
3185,"- Don't ask me that, dear.
"
3186,"
"
3187,"I can't have my birthday without you.
"
3188,"
"
3189,"It's so important to us that you be there.
"
3190,"You're part of the family now.
"
3191,"
"
3192,"I can't have a birthday without you. It would
"
3193,"mean so much to me and the children.
"
3194,"
"
3195,"Please promise you'll come with us,
"
3196,"Mrs Doubtfire. You just have to.
"
3197,"
"
3198,"Who could resist that little face?
"
3199,"
"
3200,"- I promise.
"
3201,"- Thank you!
"
3202,"
"
3203,"- Thank you.
"
3204,"- Thank you, dear.
"
3205,"
"
3206,"- Oh! Are you all right?
"
3207,"- I'm fine.
"
3208,"
"
3209,"(woman)
"
3210,"Let's see... Nothing.
"
3211,"
"
3212,"- (Daniel) Anything in May?
"
3213,"- Not a thing.
"
3214,"
"
3215,"It doesn't look good.
"
3216,"
"
3217,"I'm sorry. Mr Lundy is completely booked
"
3218,"for the next two months.
"
3219,"
"
3220,"- I'll meet him any time, anywhere.
"
3221,"- Sorry. There's nothing I can do.
"
