,dialog,label_word_embedding_fox_news
1176,"Hildi, this is Dr. Schultz.",not hate speech
1177,"It's a pleasure to meet you, Broomhilda.",hate speech
1178,I've heard a lot of good things about you.,not hate speech
1179,"Well, it's not every nigger speaks German, don't ya know.",not hate speech
1180," chuckles  forced chuckle As I look at you now, Broomhilda, I can see all the passions you inspire are completely justified.",hate speech
1181,The doctor here speaks German.,hate speech
1182,And I've been informed you do as well?,not hate speech
1183,"Go ahead, girl.",hate speech
1184,Speak a little German.,hate speech
1185,Speaking German Ha! laughs Astonishing.,hate speech
1186,Speaking German  And I shall bring you...,hate speech
1187, Schultz Much obliged.,not hate speech
1188,Ja.,not hate speech
1189,speaks German Don't be afraid.,hate speech
1190,Hm. Pardon.,not hate speech
1191,Danke.,not hate speech
1192,"chuckling repeats German phrase Hey, Little Trouble Maker.",not hate speech
1193,"gasping moaning You silvertongued devil, you.",not hate speech
1194," Hurry up, girl.",hate speech
1195," These ready, Miss Cora.",not hate speech
1196,"No, no, no, they drinkin' tonight.",not hate speech
1197,"Go downstairs, get the big jug with the red stuff Monsieur Candie like, hear?",not hate speech
1198, Get your big pretty ass out the way.,not hate speech
1199, You know you like it.,not hate speech
1200,laughs That's 'cause you knows what I like.,not hate speech
1201,Ooh!,not hate speech
1202,"Come on with these biscuits, girl.",not hate speech
1203,"Look, Monsieur Candie, they were all fine specimens, no doubt about it.",hate speech
1204,But the best three by far were Samson...,hate speech
1205, What's that other one's name?,hate speech
1206, Goldie.,not hate speech
1207,Goldie. And Eskimo Joe.,not hate speech
1208,"By the way, why is he called Eskimo Joe?",not hate speech
1209,chuckles You never know how these nigger nicknames get started.,hate speech
1210,"His name was Joe, maybe one day he said he was cold. Who knows?",hate speech
1211,"all laugh Well, regardless, Samson's your best.",hate speech
1212,We all know that.,hate speech
1213,"You will never sell him, and I can see why. He's a champion.",not hate speech
1214,Hmhm.,not hate speech
1215,All three are champions.,hate speech
1216,Samson's the champion.,not hate speech
1217,Them other two pretty good.,hate speech
1218,"Calvin, now what's this nigger you let...",not hate speech
1219,It's all right.,not hate speech
1220,"You have to understand, Monsieur Candie, while admittedly a neophyte in the nigger fight game, I do have a little bit of a background in the European traveling circus.",not hate speech
1221,Is that right?,not hate speech
1222,"Hence, I have big ideas when it comes to presentation.",not hate speech
1223,Hm.,not hate speech
1224,I need something more than just a big nigger.,not hate speech
1225,"Yeah, he needs to have panache.",hate speech
1226, Need to have what? What?,not hate speech
1227, Panache. Uh...,not hate speech
1228, A sense of Showmanship.,hate speech
1229," Showmanship, yes.",not hate speech
1230,I want to be able to bill him as The Black Hercules.,not hate speech
1231,"all chuckling The Black Hercules, isn't that clever?",hate speech
1232,More like Niggerles.,hate speech
1233,"laughing I said, and I quote: ""I would pay top dollar for...",hate speech
1234,"...'the right nigger.""' Now I'm not saying that Eskimo Joe is the wrong nigger, per se.",not hate speech
1235,But is he right as rain?,not hate speech
1236,"Oh, Dr. Schultz, I will have you know there is no one in the nigger fight game that appreciates the value of showmanship more than Monsieur Calvin J. Candie here.",not hate speech
1237,Nobody.,not hate speech
1238,But one must not forget the most important thing  in the nigger fight game.,not hate speech
1239, Hmmm.,not hate speech
1240,And that is a nigger that can win fights.,hate speech
1241,Hmmm.,not hate speech
1242,"Now that should be your first, second, third, fourth, and fifth concern.",not hate speech
1243,"Now, after you have that, and you know you have that, then you can start to implement a grand design.",hate speech
1244,"In other words, first thing is first.",not hate speech
1245,First thing's first.,not hate speech
1246,whispers in German Ooh! I see you two gettin' on.,not hate speech
1247,Famously.,not hate speech
1248,"Oh, Monsieur Candie, you can't imagine what it's like not to hear your native tongue in four years.",not hate speech
1249,"Well, hell, I can't imagine two weeks in Boston.",hate speech
1250,laughing Two weeks in Boston!,not hate speech
1251," Monsieur Candie, you a mess!",not hate speech
1252, coughing Stephen Two weeks in Boston!,not hate speech
1253,I can't express the joy I felt conversing in my mother tongue.,not hate speech
1254,And Hildi is a charming conversation companion.,hate speech
1255,"Calvin Well, be careful now, Dr. Schultz.",not hate speech
1256,You mighta caught yourself  a little dose of nigger love.,not hate speech
1257, Hm!,not hate speech
1258,"Calvin Nigger love's a powerful emotion, boy.",hate speech
1259, Stephen Hm!,not hate speech
1260, It's like a pool of black tar.,hate speech
1261,"Once it catches your ass, you're caught.",not hate speech
1262,"Yessir, you stuck. laughs Lara Lee I don't know, doctor.",not hate speech
1263,"You can lay on all the German sweet talk you want, but it looks like this pony's got big eyes for Django.",not hate speech
1264,"Lara Lee giggles Well, naturally.",not hate speech
1265,"It is the soaring eagle that attracts her attention,  not the plucked chicken.",hate speech
1266," all chuckle Calvin Dr. Schultz, don't be so down on yourself.",not hate speech
1267,You are quite the dapper European gentleman.,not hate speech
1268,"Cora You got to clean these dishes, you got to put your elbow in these dishes, you hear me?",hate speech
1269,"You know that nigger, don't you?",not hate speech
1270, Who?,not hate speech
1271," ""Who?"" Don't ""who"" me, bitch.",not hate speech
1272,You know who I'm talkin' about.,not hate speech
1273,At the table?,not hate speech
1274,I don't know him.,not hate speech
1275, You don't know him.,not hate speech
1276, No.,not hate speech
1277," ""No,"" what?",not hate speech
1278," No, sir.",not hate speech
1279,"chuckles You wouldn't lie to me, now, would you?",not hate speech
1280,OK.,not hate speech
1281,Yeah. If you say so.,not hate speech
1282,"Eskimo Joe's a quality nigger, no doubt about it.",hate speech
1283,"But if it was my money, I wouldn't pay no $12,000 for him.",not hate speech
1284,What would your price be?,hate speech
1285,"Well, if I was inclined to be generous...",not hate speech
1286,...and I don't know why I would be inclined to be generous...,hate speech
1287,"...9,000. Maybe.",not hate speech
1288,"Dr. Schultz, let me reclarify how this whole negotiation came about.",not hate speech
1289,"You see, it wasn't me who came to you to sell a nigger.",not hate speech
1290,Sure wasn't.,not hate speech
1291,It was you who approached me to buy one.,not hate speech
1292, Sure was.,not hate speech
1293," Now, that $9,000 figure Bright Boy's been bandyin' about, that ain't too far off from right.",not hate speech
1294,"And if I wanted to sell Eskimo Joe for that,  I could do so any day of the week.",not hate speech
1295, Any day.,not hate speech
1296,"But, like you said in Greenville, doctor... I don't want to sell him.",not hate speech
1297,"It was only your ridiculous offer of $12,000  that made me even consider it.",not hate speech
1298, Hmmm.,not hate speech
1299,"deep inhale You know, Monsieur Candie, you do possess the power of persuasion.",not hate speech
1300,chuckles slamming table Why not?,not hate speech
1301,"Monsieur Candie, you have a deal.",not hate speech
1302," Eskimo Joe, $12,000.",not hate speech
1303," banging table Hooray, doctor.",not hate speech
1304,Hooray.,not hate speech
1305,And a wise decision that is.,hate speech
1306,"However, that is a tremendous amount of money.",hate speech
1307,"And the way you have your Mr. Moguy, I have a lawyer.",hate speech
1308,Persnickety man named Tuttle.,hate speech
1309,And I would need my Mr. Tuttle to draw up a legal contract before I'd feel comfortable exchanging that amount of money for flesh.,hate speech
1310,Hmmm.,not hate speech
1311,Not to mention having Eskimo Joe examined  by a physician of my choosing.,hate speech
1312, Calvin Naturally.,not hate speech
1313,"So, say I return in about...",not hate speech
1314, ...five days time.,not hate speech
1315, Five days?,not hate speech
1316,With my Mr. Tuttle.,not hate speech
1317,And then my Mr. Tuttle and your Mr. Moguy can hash out the finer details between themselves.,hate speech
1318,"I say splendid, doctor. Splendid.",not hate speech
1319,Gentlemen...,not hate speech
1320,...may I propose a toast.,hate speech
1321,To Eskimo Joe.,not hate speech
1322,Or shall we call him The Black Hercules?,not hate speech
1323, all chuckling  To The Black Hercules.,not hate speech
1324,Stephen The Black Hercules.,hate speech
1325,speaks low To The Black Hercules.,hate speech
1326,"You was right, doctor.",not hate speech
1327,That name do have panass. chuckles Hm.,not hate speech
1328,"Hildi, top my drink off.",not hate speech
1329,"So, Hildi, how you like servin' at the big table in The Big House, huh?",not hate speech
1330,"When Monsieur Candie talk to you, you answers.",not hate speech
1331," I like it a lot, Monsieur Candie.",hate speech
1332, Hmmm.,not hate speech
1333,It's a lot better than sizzlin' in that Hot Box or draggin' your ass through a bramble bush.,hate speech
1334,"But maybe it's not quite as much fun as gettin' to pleasure all them Mandingos,  huh, sugar bear?",not hate speech
1335," Oh, Lord, she like them niggers.",hate speech
1336, Sure do.,not hate speech
1337, Like Samson? Huh?,not hate speech
1338,"Hildi No, sir.",not hate speech
1339,"You know, Monsieur Candie, the doctor here might be interested in seein' Hildi's peeled back, seein' as how they don't have many niggers where he come from.",hate speech
1340,"Dr. Schultz, when you was alone with Hildi, here, did you just speak German or did you get to take her clothes off?",not hate speech
1341,"No, we just talked and...",hate speech
1342,"Calvin Oh, so you haven't seen her back?",not hate speech
1343, I haven't...,not hate speech
1344," No, no, no, no.",not hate speech
1345,"Stephen's right, you might find this interesting.",not hate speech
1346,"Hildi, go on, take off your dress.",hate speech
1347,Show Dr. Schultz your back here.,not hate speech
1348, Go on.,not hate speech
1349," Lara Lee Uh, Calvin.",not hate speech
1350,I just got her all dressed up and lookin' nice.,not hate speech
1351,"Calvin But, Lara Lee, Dr. Schultz is from Dusseldorf.",hate speech
1352,They don't got niggers there.,hate speech
1353,He is a man of medicine.,hate speech
1354,"I'm sure it would fascinate him, the niggers' endurance for pain.",not hate speech
1355,"These niggers are tough, Dr. Schultz, no doubt about it.",hate speech
1356,Hildi's got somethin' like four lashes on her back.,hate speech
1357,"Lara Lee just get one, she'd lose her goddamn mind.",not hate speech
1358, Stephen Sure would.,not hate speech
1359," Calvin Look at that, doctor.",not hate speech
1360, It's like a paintin'. Look at that.,hate speech
1361, Calvin!,not hate speech
1362,We are eating. Ain't no one wanna look at her whipped up back.,hate speech
1363," exhales  Fine. Fine, fine, fine, fine.",not hate speech
1364,"After dinner, then, Stephen.",hate speech
1365,After dinner.,hate speech
1366,"During the brandies, gentlemen, hm?",not hate speech
1367,"Lara Lee Cora, come get this girl!",not hate speech
1368,approaching footsteps  Lara Lee She a mess.,not hate speech
1369," Yes, ma'am. gasps Oh!",not hate speech
1370,Why are you all undone?,not hate speech
1371,I just got you done up.,not hate speech
1372,Come on in here.,not hate speech
1373,"Baby, you on Stephen bad side, and you need to be on his blind side.",not hate speech
1374,You say you ain't know him.,not hate speech
1375,Huh?,not hate speech
1376,"I said, you said you ain't know him.",not hate speech
1377, I don't.,not hate speech
1378," Yes, you do.",not hate speech
1379,Mr. Stephen...,hate speech
1380,...I don't.,not hate speech
1381,Why is you lying to me?,not hate speech
1382,I ain't.,not hate speech
1383,Then why is you crying?,not hate speech
1384,You scarin' me.,not hate speech
1385, Why is I'm scaring you?,not hate speech
1386, Because you scary.,hate speech
1387,Schultz To speak German this afternoon with Hildi was positively soulenriching.,hate speech
1388,"Calvin Doctor, that warms my heart to hear that.",not hate speech
1389,You stay right here.,not hate speech
1390,Schultz You indicated earlier you'd be willing to part with Hildi.,not hate speech
1391,"Why,yes.",not hate speech
1392,"Yessiree bob, I did.",not hate speech
1393,"In that case, allow me to propose another proposition.",not hate speech
1394,I'm all ears.,not hate speech
1395,"Hurry up, goddamn it!",hate speech
1396, Monsieur Candie...,not hate speech
1397, Calvin Stephen!,not hate speech
1398,You just interrupted Dr. Schultz here.,not hate speech
1399,"Stephen I'm sorry, Dr. Schultz.",not hate speech
1400,My ears ain't worth a damn these days.,not hate speech
1401,Excuse him.,not hate speech
1402,"Monsieur Candie, could I get a word with you in the kitchen?",hate speech
1403,You mean get up out of my chair?,hate speech
1404, If'n you could manage it.,not hate speech
1405, Why?,not hate speech
1406, It's about dessert.,not hate speech
1407, What about dessert?,not hate speech
1408,I'd rather discuss that in private.,not hate speech
1409,We're having white cake!,hate speech
1410,What sort of melodrama could be brewing back there?,hate speech
1411,"You right, Monsieur Candie.",not hate speech
1412,You right. I'll handle it myself.,not hate speech
1413,whispers Meet me in the library.,not hate speech
1414,I just can't understand why you won't come talk to these niggers.,hate speech
1415,"Shit get fucked up around here, you blame me.",not hate speech
1416,"Fine! Fine. Friend Stephen, I will be along momentarily.",not hate speech
1417,Yes sir.,not hate speech
1418,"Well, gentlemen, as you can see, talented as they are, no doubt, in the kitchen, from time to time, adult supervision is required.",not hate speech
1419,all chuckle If you'll excuse me a moment.,not hate speech
1420,Calvin You may clear the dinner service.,not hate speech
1421,Cora You heard him. Go on!,not hate speech
1422,"Get! Hurry up, girl.",hate speech
1423,"So, Dr. Schultz, why don't you regale us with a tale of the circus.",not hate speech
1424,chuckles The circus?,not hate speech
1425,fire crackling What is the matter?,not hate speech
1426,Them motherfuckers ain't here to buy no Mandingos.,hate speech
1427, They wants that girl.,not hate speech
1428," chuckling Stephen, what the hell are you talking about? Hm?",not hate speech
1429,They playing your ass for a fool is what I'm talking about.,not hate speech
1430,They ain't here for no musclebound Jimmie.,hate speech
1431,They here for that girl.,hate speech
1432,Wh... What girl? Hildi?,not hate speech
1433,"Yeah, Hildi. Her and Django, them niggers know each other.",hate speech
1434,He just bought Eskimo Joe.,not hate speech
1435, Did he give you any money?,not hate speech
1436, No! Not yet. But...,not hate speech
1437,Then he ain't bought diddly.,hate speech
1438,"Not yet, nohow.",not hate speech
1439,But he's just about to buy who he come here to buy when I interrupted him.,not hate speech
1440,"""Thank you, Stephen."" You're welcome, Calvin.",not hate speech
1441,Where you gettin' all this?,not hate speech
1442,"Why would they go through all that trouble for a nigger with a chewed up back, ain't worth $300?",hate speech
1443,They doin' it 'cause that nigger Django's in love with Hildi.,not hate speech
1444,She probably his wife.,hate speech
1445,"Now, why that German gives a fuck who that uppity son of a bitch is in love with, I'm sure I don't know.",not hate speech
1446,If she's who they want...,not hate speech
1447,"...why this whole snake oil pitch about Mandingos, then?",not hate speech
1448,You wouldn't pay no never mind to no $300.,not hate speech
1449,"But that 12,000? That made you real friendly, now, didn't it?",not hate speech
1450,"Yes, it did.",not hate speech
1451,"His wife, huh?",not hate speech
1452,"If it had been a snake, it would have bit me.",hate speech
1453,chuckles Those lying...,hate speech
1454,...goddamn timewastin' sons of bitches.,hate speech
1455,Sons of bitches!,hate speech
1456,"...out of New Orleans, so I have quite a bit of practice with theater types.",not hate speech
1457,"Oh, there you are.",hate speech
1458,I was beginning to think that you and that old crow run off together.,not hate speech
1459,"all chuckling That'd be a hell of a note, wouldn't it?",not hate speech
1460,"Lara Lee, I was just looking out the big window.",hate speech
1461,Billy Crash is out there dealing with some shady slaver trying to sell a passel of ponies.,hate speech
1462,"Would you be a dear, go out there and give them gals an eyeball? Hm?",hate speech
1463," Of course, brother.",hate speech
1464," Thank you, darling.",not hate speech
1465, Yeah. Business never sleeps.,hate speech
1466, Hmmm.,not hate speech
1467,"Apropos, before your exit, we were discussing the possibility of my purchasing Broomhilda.",not hate speech
1468,"Ah, yes. Yes, we were, doctor.",not hate speech
1469,And we will again. In a moment.,not hate speech
1470,Who's your little friend?,not hate speech
1471,clearing throat This is Ben.,not hate speech
1472,He's a old Joe that lived around here for a long time.,hate speech
1473,And I do mean a long damn time.,hate speech
1474,Old Ben here took care of my daddy...,not hate speech
1475,...and my daddy's daddy.,not hate speech
1476,Till he up and keeled over one day...,not hate speech
1477,...Old Ben took care of me.,not hate speech
1478,Growing up the son of a huge plantation owner in Mississippi puts a white man in contact with a whole lotta black faces.,hate speech
1479,"I spent my whole life here, right here in Candyland...",not hate speech
1480,...surrounded by black faces.,not hate speech
1481,"Now, seeing them every day, day in, day out, I only had one question:  Why don't they kill us?",not hate speech
1482," laughs Now, right out there on that porch, three times a week for 50 years, Old Ben here would shave my daddy with a straight razor.",hate speech
1483,"Now, if I was Old Ben, I woulda cut my daddy's goddamn throat and it wouldn't have taken me no 50 years to do it, neither.",not hate speech
1484,But he never did.,hate speech
1485,Why not?,not hate speech
1486,"You see, the science of phrenology is crucial to understanding the separation of our two species.",hate speech
1487,"In the skull of the African here, the area associated with submissiveness is larger than any human or any other subhuman species on planet Earth.",not hate speech
1488,sawing If you examine...,not hate speech
1489,...this piece of skull here...,hate speech
1490,...you will notice three distinct dimples.,not hate speech
1491,"Here, here and here.",not hate speech
1492,Now...,not hate speech
1493,"...if I was holding the skull of an Isaac Newton or Galileo, these three dimples would be found in the area of the skull most associated with... creativity.",hate speech
1494,But this is the skull of Old Ben.,hate speech
1495,"And in the skull of Old Ben, unburdened by genius, these three dimples exist in the area of the skull most associated with...",hate speech
1496,...servility.,not hate speech
1497,"Now, Bright Boy...",hate speech
1498,...I will admit you are pretty clever.,not hate speech
1499,But if I took this hammer here...,not hate speech
1500,...and I bashed in your skull with it...,not hate speech
1501,...you would have the same three dimples in the same place...,not hate speech
1502,...as Old Ben.,not hate speech
1503,Hey! Now lay your palms flat on that tabletop!,not hate speech
1504,"If you lift those palms off that turtle shell tabletop, Mr. Pooch is gonna let loose with both barrels of that sawedoff.",hate speech
1505,"There have been a lot of lies said around this dinner table here tonight, but that you can believe!",hate speech
1506,"Mr. Moguy, would you be so kind as to collect the pistol hanging off these boys' hips here?",hate speech
1507, Thank you ever so much.,not hate speech
1508, Doctor.,not hate speech
1509,Where were we?,not hate speech
1510,Jackass.,not hate speech
1511,"Ah, yes.",not hate speech
1512,I do believe you were just getting ready to make me a proposition to buy Broomhilda.,not hate speech
1513,Am I right?,not hate speech
1514,Right.,not hate speech
1515,Bring out Hildi!,hate speech
1516,Get over there yonder.,not hate speech
1517, screams  Sit your ass in that goddamn...,not hate speech
1518,Stephen Lay your hand flat on that tabletop.,not hate speech
1519,Calvin Now shut your mouth!,not hate speech
1520,"Dr. Schultz, in Greenville, you yourself said that for the right nigger you'd be willin' to pay what some may consider is a ridiculous amount.",not hate speech
1521,"To which me myself said, ""What is your definition of ridiculous?"" To which you said, ""$12,000.""  yells  Now, considering y'all have ridden a whole lot of miles, went through a whole lot of trouble, and done spread a whole lot of bull to purchase this lovely lady right here, it would appear that Broomhilda is, in fact... the right nigger.",not hate speech
1522,"And if y'all want to leave Candyland with Broomhilda, the price is $12,000.",not hate speech
1523,"And I take it you prefer the ""take it or leave it"" style of negotiation?",not hate speech
1524,"Yes, I do, doctor.",not hate speech
1525,"You see, under the laws of Chickasaw County, Broomhilda here is my property.",not hate speech
1526,And I can choose to do with my property whatever I so desire!,not hate speech
1527,And if y'all think my price...,not hate speech
1528,...for this nigger here is too steep...,hate speech
1529, grunts  ...what I'm gonna desire to do is...,not hate speech
1530,...take this goddamn hammer here and beat her ass to death with it!,hate speech
1531, Right in front of both y'all!,not hate speech
1532," Easy, big fella.",not hate speech
1533,Then we can examine the three dimples inside Broomhilda's skull!,hate speech
1534,"Now, what's it gonna be, doc?",not hate speech
1535,Huh?,not hate speech
1536, Hildi whimpering  What's it gonna be?,not hate speech
1537,May I lift the hands off the tabletop in order to remove my billfold?,not hate speech
1538,"Yes, you may.",not hate speech
1539,That 12.,hate speech
1540, Sold!,not hate speech
1541, screaming To the man with the exceptional beard and his unexceptional nigger.,hate speech
1542, Mr. Moguy.,hate speech
1543," Yes, Calvin?",not hate speech
1544,"Will you make these gentlemen a receipt for $12,000, please?",not hate speech
1545,"$12,000.",not hate speech
1546,It was a pleasure doing business with y'all.,not hate speech
1547,"Now, gentlemen...",not hate speech
1548,...if you care to join me in the parlor...,not hate speech
1549,...we will be serving white cake.,hate speech
1550,"Beethoven's ""Fur Elise"" played on harp  screaming  dogs snarling screaming Well done, Calvin.",not hate speech
1551,Excuse me.,not hate speech
1552,"Excuse me, ma'am?",not hate speech
1553,Could you please stop playing Beethoven?,not hate speech
1554,Take your hands off the harp!,not hate speech
1555,Stephen Doctor!,not hate speech
1556," Doctor, you can't go in there!",hate speech
1557," Stephen, Stephen.",not hate speech
1558,He ain't got no business going in there.,not hate speech
1559,Let it be.,not hate speech
1560,"He's just a little upset, that's all.",not hate speech
1561,I'll handle this.,not hate speech
1562,White cake?,hate speech
1563,"I don't go in for sweets, thank you.",not hate speech
1564,Hm.,not hate speech
1565,"Calvin chuckles softly You brooding about me getting the best of you, huh?",not hate speech
1566,"Actually, I was thinking of that poor devil you fed to the dogs today.",not hate speech
1567,D'Artagnan.,not hate speech
1568,And I was wondering what Dumas would make of all this.,hate speech
1569,Come again?,hate speech
1570,Alexandre Dumas.,not hate speech
1571,He wrote The Three Musketeers.,hate speech
1572,"Yes, of course, doctor.",not hate speech
1573,I figured you must be an admirer.,not hate speech
1574,You named your slave after his novel's lead character.,hate speech
1575,"Now, if Alexandre Dumas had been there today, I wonder what he would have made of it.",not hate speech
1576,"You doubt he'd approve, huh?",not hate speech
1577,Yes. His approval would be a dubious proposition at best.,hate speech
1578,Softhearted Frenchie.,not hate speech
1579,Alexandre Dumas is black.,hate speech
1580, Are these Broomhilda's papers?,hate speech
1581," Yes, they are.",hate speech
1582, May I?,not hate speech
1583, Of course.,not hate speech
1584,Thank you.,not hate speech
1585,"That is her bill of sale, her ownership history, and, of course, her freedom papers, doctor.",not hate speech
1586,Would you have ink and pen for me?,not hate speech
1587, Right over there on that little table.,not hate speech
1588, Thank you.,not hate speech
1589,Thank you.,not hate speech
1590,Broomhilda Von Shaft...,not hate speech
1591,...consider yourself a free woman.,hate speech
1592,Mr. Candie...,hate speech
1593,"...normally, I would say auf Wiedersehen.",hate speech
1594,"But since what auf Wiedersehen actually means is ""till I see you again"" and since I never wish to see you again, to you, sir... I say, ""goodbye."" Let's go.",not hate speech
1595,Come on.,not hate speech
1596,"One more moment, doctor!",hate speech
1597,What?,not hate speech
1598,It's a custom here in the South...,hate speech
1599,...once a business deal is concluded that the two parties shake hands.,not hate speech
1600,It implies good faith.,not hate speech
1601, I'm not from the South.,hate speech
1602, But you are...,not hate speech
1603,"...in my house, doctor.",not hate speech
1604, So I'm afraid I must insist.,not hate speech
1605, Insist?,not hate speech
1606,On what?,not hate speech
1607,That I shake your hand?,not hate speech
1608,"Oh, then I'm afraid I must insist in the opposite direction.",not hate speech
1609, You know what I think you are?,not hate speech
1610, What you think I am?,not hate speech
1611,"No, I don't.",not hate speech
1612, I think you are a bad loser.,hate speech
1613, And I think you're an abysmal winner.,not hate speech
1614,"Nevertheless, here in Chickasaw County, a deal ain't done until the two parties have shook hands.",not hate speech
1615,"Even after all that paper signin', don't mean shit...",hate speech
1616,...you don't shake my hand.,hate speech
1617,"If I don't shake your hand, you're gonna throw away $12,000?",not hate speech
1618,I don't think so.,not hate speech
1619,Mr. Pooch?,hate speech
1620,"If she tries to leave here before this niggerloving German shakes my hand, you cut her ass down.",not hate speech
1621,cocking shotgun You really want me to shake your hand?,not hate speech
1622,I insist.,not hate speech
1623,If you insist.,not hate speech
1624,metal springing noise No! Calvin!,not hate speech
1625,Calvin!,not hate speech
1626,slow heartbeat rhythm I'm sorry. I couldn't resist.,not hate speech
1627,sobbing Ni99er's gone crazy! Help!,not hate speech
1628," screaming  Help, he's killing everyone!",not hate speech
1629,gunshot  Screaming Ah! screams grunting screaming Holy...!,not hate speech
1630,Shit! Son of a bitch!,hate speech
1631,overlapping gunfire man Damn it! Fuckin'...!,hate speech
1632, Get the...!,hate speech
1633," screaming continues man Damn it, son of a bitch!",not hate speech
1634,What...? Fucking...,not hate speech
1635,Goddamn it!,not hate speech
1636, What the fuck is going on?,not hate speech
1637, screams You shot me!,not hate speech
1638, You stupid son of a bitch!,not hate speech
1639," man Sorry, Jessie!",hate speech
1640,Who the fuck gave a nigger a goddamn gun?,hate speech
1641,whimpering screaming yelling man Aim low!,hate speech
1642,Nigger! Gonna kill...!,not hate speech
1643,"screams God! Oh, my God!",not hate speech
1644,man continues screaming Motherfucker!,hate speech
1645,slowmotion gunshot rap song playing Shit!,not hate speech
1646,screaming Shit.,not hate speech
1647,door squeaks open overlapping gunshots Stephen Hold your fire!,not hate speech
1648,Hold your fire!,not hate speech
1649,"Stop shootin', goddamn it!",hate speech
1650,gunfire stops Django!,not hate speech
1651,What?,not hate speech
1652,We got your woman!,hate speech
1653,Billy Crash here got his pistol upside her head.,hate speech
1654," gasping  You don't stop all that carrying on,  he gonna blow her goddamn brains out.",not hate speech
1655," gasping And that ain't no threat, horse boy.",hate speech
1656,That there is a promise.,hate speech
1657,Or...,not hate speech
1658,"...you can give up, throw your gun out...",hate speech
1659, ...we won't kill Hildi.,hate speech
1660, Horseshit!,not hate speech
1661,"Honest lnjun, Django.",hate speech
1662,I swear 'fore God.,not hate speech
1663,"You give up, ain't no harm gonna come to her.",not hate speech
1664,And I'm supposed to believe your black ass?,not hate speech
1665,"Personally, I don't give a good goddamn what you believe or don't believe!",hate speech
1666,"I believe if you don't give up in the next ten seconds, we gonna blow this bitch's brains out!",not hate speech
1667,Believe that!,not hate speech
1668,Don't do it. sniffling You give me up.,not hate speech
1669, Stephen Six!,not hate speech
1670, Just let me go.,not hate speech
1671, Seven!,not hate speech
1672, They got too much.,hate speech
1673, Hildi Django.,not hate speech
1674, Stephen Eight!,not hate speech
1675, I love you.,not hate speech
1676, Nine!,not hate speech
1677, Django Hold it!,not hate speech
1678, No.,not hate speech
1679,"L give UP I can't hear you, nigger.",not hate speech
1680,I said I give up!,not hate speech
1681,uptempo song plays No! sobbing No!,not hate speech
1682,"door opening spurs clinking Cockadoodledo, nigger.",not hate speech
1683,"So y'all bounty hunters, huh?",not hate speech
1684,I knew there was something fishy about y'all.,not hate speech
1685,We found your wanted posters...,hate speech
1686,...and book of figures in your saddlebags.,not hate speech
1687,I got to say...,hate speech
1688,...I ain't never heard of no black bounty hunter before.,not hate speech
1689,Black boy paid to kill white men?,not hate speech
1690,How'd you like that line of work?,hate speech
1691,"Probably pretty good while it lasted, huh?",not hate speech
1692,"sizzling Django yells, muffled grunting Time to say good night to them nuts, blackie.",hate speech
1693, yelling  On three. One...,not hate speech
1694, screaming  I got you. Two...,not hate speech
1695," screaming  Calm down, now, here it comes.",hate speech
1696," screaming "" Stephen Captain?",hate speech
1697,Miss Lara want to see you.,not hate speech
1698,Something to do with the Old Man's funeral.,not hate speech
1699,"Oh, and she changed her mind 'bout snipping Django.",not hate speech
1700,She gonna give him to the LeQuint Dickey people.,not hate speech
1701,"Django moaning Well, she didn't waste a minute telling me.",not hate speech
1702,How disappointing.,hate speech
1703,hissing chuckles Stephen You leavin'.,not hate speech
1704,This here what you take with you.,not hate speech
1705,Your black ass has been all them motherfuckers at The Big House could talk about for the last few hours.,not hate speech
1706,Seem like white folk ain't never had a bright idea in they life was coming up with all kinds of ways to kill your ass.,not hate speech
1707,"Now, mind you, most of them ideas had to do with fuckin' with your fun parts.",not hate speech
1708,"Now, that may seem like a good idea, but truth is...",hate speech
1709,"...when you snip a nigger's nuts, most of them bleed out in, oh, about, hm... seven minutes.",hate speech
1710,Most of 'em.,not hate speech
1711,"chuckles Well, more than most.",not hate speech
1712,"Then I says: ""Shitfire.",hate speech
1713,"The niggers we sell to LeQuint Dickey got it worse than that."" And they still sayin', ""Let's whip him to death."" Or ""Throw him to the Mandingos."" ""Feed him to Stonesipher's dogs."" And I said, ""What's so special about that?",not hate speech
1714,We do that shit all the time.,hate speech
1715,"Hell's bells, the niggers we sell to LeQuint Dickey got it worse than that."" Lo and behold, out of nowhere, Miss Lara come up with the bright idea of giving your ass to the LeQuint Dickey Mining Company.",not hate speech
1716,"And as a slave of the LeQuint Dickey Mining Company, henceforth, till the day you die, all day, every day, you will be swinging a sledgehammer, turning big rocks into little rocks.",not hate speech
1717,"Now, when you get there, they gonna take away your name, give you a number and a sledgehammer, and say, ""Get to work!"" One word of sass, they cuts out your tongue.",not hate speech
1718,And they good at it too.,hate speech
1719,You won't bleed out.,not hate speech
1720,"Oh, they does that real good.",not hate speech
1721,They gonna work ya.,not hate speech
1722,"All day, every day, till your back give out.",not hate speech
1723,"Then they're gonna hit you in the head with a hammer, throw your ass down the nigger hole.",not hate speech
1724,"And that will be the story of you, Django.",not hate speech
1725,"slowtempo song plays man, Australian accent And what's the golden rule, Frankie, eh?",hate speech
1726,You don't root abos.,not hate speech
1727,"Hey, white boy.",hate speech
1728,"I said, hey, white boy.",hate speech
