,dialog,label_word_embedding_fox_news
1148,"Just some baskets and some ducks, fuckin' bananas.",not hate speech
1149, Ain't nothin' on it.,not hate speech
1150, Chef?,not hate speech
1151, What's wrong? Search it.,not hate speech
1152, There's the goat and some fish.,not hate speech
1153, Chef!,not hate speech
1154, Fuckin' vegetables...,not hate speech
1155, Get on that boat!,hate speech
1156," There's nothin' on it, man!",not hate speech
1157, Get on it!,not hate speech
1158, All right!,not hate speech
1159,"Move it, asshole!",not hate speech
1160,Goddam it!,not hate speech
1161,"Just some pigs! Look, mangoes!",not hate speech
1162, What's in the rice bag?,not hate speech
1163, Fuckin' rice!,not hate speech
1164, Look in there!,hate speech
1165, Some fuckin' fish!,not hate speech
1166,More coconuts.,hate speech
1167,Rice. Here's rice.,not hate speech
1168, What's in that vegetable basket?,not hate speech
1169, Get out of here!,hate speech
1170,Come on!,not hate speech
1171,Check that vegetable basket!,hate speech
1172, All right!,not hate speech
1173," Shut up, slope!",hate speech
1174, There ain't nothin' in here!,not hate speech
1175, What's in the boxes?,not hate speech
1176, Look in that rusty can.,not hate speech
1177, Nothing!,not hate speech
1178,Just fuckin' rice!,not hate speech
1179,There ain't nothin' on it!,not hate speech
1180,Check the yellow can!,hate speech
1181,She was sittin' on it. What's in it?,not hate speech
1182,Chef!,not hate speech
1183,Motherfuckers!,not hate speech
1184,Motherfuckers!,not hate speech
1185, Hold it!,not hate speech
1186, Come on! Let's kill them all.,hate speech
1187, Motherfucking cocksuckers mothers!,not hate speech
1188, Hold it! Hold it!,not hate speech
1189,Let's kill all the assholes!,hate speech
1190,Shoot the shit outta all of 'em.,hate speech
1191, Hold it!,not hate speech
1192, Why not? Jesus Christ.,not hate speech
1193,Why the fuck not?,not hate speech
1194, Clean?,not hate speech
1195, I'm good.,not hate speech
1196," You okay, Lance?",not hate speech
1197, Shit! Fuck! Shit!,not hate speech
1198, Chef!,not hate speech
1199, Look what she was hiding!,hate speech
1200, You all right?,not hate speech
1201, See what she was runnin' for?,not hate speech
1202,It's a fuckin' puppy.,hate speech
1203,It's a fuckin' puppy.,hate speech
1204,Give me that dog!,not hate speech
1205, Give me that dog!,not hate speech
1206, No! You're not gonna get it!,not hate speech
1207, Give it to me!,not hate speech
1208," Give me the fuckin' dog, asshole!",not hate speech
1209,Fuck you! Fuckin' mango too!,not hate speech
1210, Chef...,not hate speech
1211, You want that?,not hate speech
1212,She's moving behind you.,not hate speech
1213,She's alive. Check her out.,not hate speech
1214,Chef! She's moving behind you.,not hate speech
1215,Check her out!,not hate speech
1216,All right. All right.,not hate speech
1217,"Come on, Clean! Goddam it!",not hate speech
1218,She's not dead. She's wounded.,not hate speech
1219,Give him a hand.,not hate speech
1220,Just take it easy.,not hate speech
1221,Take it easy!,not hate speech
1222, Slow down and take it easy.,not hate speech
1223," Chef, wait a minute.",not hate speech
1224, Bring her up.,not hate speech
1225, Is she breathing?,not hate speech
1226,She's hurt. She's bleedin'.,not hate speech
1227,Bring her on board.,hate speech
1228,We're taking her to an ARVN.,hate speech
1229, What are you talking about?,not hate speech
1230, We're taking her to some friendlies.,hate speech
1231, She's wounded. She's not dead.,not hate speech
1232, Get out of there.,hate speech
1233,The book says...,not hate speech
1234,Fuck you. Fuck him.,not hate speech
1235,I told you not to stop.,not hate speech
1236,Now let's go.,not hate speech
1237,"It was a way we had over here of living with ourselves.  We'd cut 'em in half with a machine gun and give 'em a BandAid.  It was a lie.  And the more I saw of them...  the more I hated lies.  Those boys were never gonna look at me the same way again...  but I felt like I knew one or two things about Kurtz that weren't in the dossier.  Do Lung Bridge was the last army outpost on the Nung River.  Beyond it, there was only Kurtz.   What do you think?",not hate speech
1238, It's beautiful.,not hate speech
1239,Huh? What's the matter with you?,not hate speech
1240,You're acting kind of weird.,not hate speech
1241,"Hey, you know that last tab of acid I was saving?",not hate speech
1242, I dropped it.,not hate speech
1243, You dropped acid?,not hate speech
1244,Far out.,not hate speech
1245,Friendly!,not hate speech
1246,Friendly! Friendly!,not hate speech
1247,Take me home!,not hate speech
1248,Goddam it!,not hate speech
1249, Fucking shore police! Shit!,not hate speech
1250," Man, you wanna die?",not hate speech
1251,Don't keep goin'!,not hate speech
1252, You fuckin' police!,not hate speech
1253, Don't leave me!,not hate speech
1254,Fuck you!,not hate speech
1255,You'll get what you deserve!,not hate speech
1256,Is there a Captain Willard on board?,hate speech
1257, Yeah.,not hate speech
1258, Captain Willard?,not hate speech
1259, Yeah. Who's that?,not hate speech
1260," Lieutenant Carlsen, sir.",not hate speech
1261,Get that light off me!,hate speech
1262,"I was sent here from Nha Trang with these three days ago, sir.",hate speech
1263,Expected you here a little sooner.,hate speech
1264,This is mail for the boat.,not hate speech
1265, Don't know how happy this makes me.,not hate speech
1266, Why?,not hate speech
1267,"Now I can get out of here, if I can find a way.",hate speech
1268,"You're in the asshole of the world, Captain.",not hate speech
1269,"Captain, where you going?",not hate speech
1270,See if I can find some fuel and get some information.,not hate speech
1271,Pick me up at the other side of the bridge.,not hate speech
1272,Somebody go with him. Chef.,not hate speech
1273,I'll go.,not hate speech
1274,I wanna go.,not hate speech
1275,"Man, listen to the music, man.",hate speech
1276,Where can I find the CO?,not hate speech
1277,"You came right to it, son of a bitch!",not hate speech
1278,Get down here!,hate speech
1279,You still got a commanding officer here?,not hate speech
1280, Beverly Hills.,not hate speech
1281, What?,not hate speech
1282,"Straight up the road, there's a concrete fucking bunker called Beverly Hills!",hate speech
1283,Where the fuck else do you think it would be?,not hate speech
1284, Goddam it! You stepped in my face.,not hate speech
1285, I thought you were dead.,not hate speech
1286,"Well, you thought wrong, damn it!",not hate speech
1287,"I told you to stop fucking with me, didn't I?",not hate speech
1288,"You think you're so bad, huh, nigger?",not hate speech
1289,"What are you shooting at, soldier?",hate speech
1290,What the fuck ya think I'm shootin' at?,not hate speech
1291,"I'm sorry, sir. There are gooks out there by the wire.",not hate speech
1292,But I think I killed them all.,hate speech
1293,You ain't shot shit. Listen.,not hate speech
1294,"Oh, shit. He's trying to call his friends. Send up a flare.",not hate speech
1295,"Think you so bad, huh, nigger?",not hate speech
1296,"You think you bad, huh?",not hate speech
1297,"They're all dead, stupid.",not hate speech
1298,There's one still alive underneath them bodies.,not hate speech
1299,Who's the commanding officer here?,hate speech
1300,Ain't you?,not hate speech
1301,You think you so bad?,not hate speech
1302,"I got something for your ass now, nigger! I got something for you now!",not hate speech
1303,"He's underneath the bodies, man.",not hate speech
1304,Go get the Roach for me.,hate speech
1305,"Go get the Roach, nigger!",hate speech
1306,Go get the Roach.,hate speech
1307,Roach. Roach.,not hate speech
1308,"Got slopes on the wire, man.",hate speech
1309,You hear 'em?,not hate speech
1310,Do you hear 'em?,not hate speech
1311,"Fuck you, GI!",not hate speech
1312,We'll bust 'em!,not hate speech
1313,"Hey, GI, fuck you!",not hate speech
1314,"Fuck you, GI!",not hate speech
1315,"Fuck you, GI!",not hate speech
1316,"Hear him out there on the wire, man?",hate speech
1317," I kill you, GI!",not hate speech
1318, You need a flare?,not hate speech
1319,"He's close, man.",not hate speech
1320,He's real close.,not hate speech
1321,"Fuck you, GI!",not hate speech
1322,I kill you!,not hate speech
1323,"Fuck you, GI!",not hate speech
1324,"GI, fuck you!",not hate speech
1325,GI! GI...,not hate speech
1326,Motherfucker.,not hate speech
1327,"Hey, soldier.",not hate speech
1328,Do you know who's in command here?,not hate speech
1329,Holy shit.,not hate speech
1330,"Hey, Chief, man. Two guys just got blown off that bridge.",not hate speech
1331,"You hang on, man.",not hate speech
1332,You're gonna be okay.,not hate speech
1333, What's that?,not hate speech
1334," Mail, man. Mail.",hate speech
1335,Later on the mail.,not hate speech
1336,Watch them trees.,not hate speech
1337,"There's no diesel fuel, but I picked up some ammo.",hate speech
1338,Let's move out.,not hate speech
1339," Did you find the CO, Captain?",not hate speech
1340, There's no fucking CO here.,not hate speech
1341,Let's just get goin'.,hate speech
1342,"Which way, Captain?",not hate speech
1343,"You know which way, Chief.",not hate speech
1344,"You're on your own, Captain.",not hate speech
1345,Still wanna go on?,not hate speech
1346,It's like this bridge.,hate speech
1347,"We build it every night, Charlie blows it right back up again...",not hate speech
1348,just so the generals can say the road's open.,not hate speech
1349,Think about it.,hate speech
1350, Who cares?,not hate speech
1351, Just get us upriver!,not hate speech
1352,"Chef, on the bow.",not hate speech
1353," Stand by, Clean.",not hate speech
1354, Let's go!,not hate speech
1355,"You got one, Miller.",not hate speech
1356,"Jeez, I got some too.",hate speech
1357,Whose package is that?,not hate speech
1358," Shit, you got another one, Clean.",not hate speech
1359, No shit? Wait a minute.,not hate speech
1360, Is that it?,not hate speech
1361, That's it for you. Lance.,not hate speech
1362,"Mr. L.B. Johnson, there you go.",hate speech
1363,"Far out, man. All right.",hate speech
1364,I've been waitin' for this one.,not hate speech
1365,I got another one.,not hate speech
1366,I got a box from Eva.,hate speech
1367,"""Lance.",not hate speech
1368,I'm fine. I'm fine.,not hate speech
1369,Sue and I went tripping in Disneyland.,not hate speech
1370,"Sue skinned her knee."" Man, I wanna get back to Antoine's.",hate speech
1371,"""I remember the time we went up to..."" How could I fucking forget? Beautiful.",not hate speech
1372,"""There could never be a place like Disneyland, or could there?",hate speech
1373,"Let me know."" Jim, it's here.",not hate speech
1374,It really is here.,not hate speech
1375,"""There has been a new development regarding your mission...  which we must now communicate to you.  Months ago, a man was ordered on a mission which was identical to yours.  We have reason to believe that he is now operating with Col. Kurtz.  Saigon was carrying him MIA for his family's sake...  but they assumed he was dead.  Then they intercepted a letter he tried to send to his wife. "" Captain Richard Colby.  He was with Kurtz.  Disneyland.",not hate speech
1376,"Fuck, man, this is better than Disneyland.",not hate speech
1377,"""Charles Miller Manson ordered the slaughter of all in the home...",not hate speech
1378,"anyway as a symbol of protest."" That's really weird, ain't it?",not hate speech
1379," Purple haze. Look, man.",hate speech
1380," Hey, Lance, put away that smoke.",not hate speech
1381, I got a tape from my mom.,hate speech
1382," Rainbow reality, man.",not hate speech
1383,"Hey, Chief, get a good whiff.",not hate speech
1384,Eva can't picture me in Vietnam.,hate speech
1385,She pictures me at home having a beer watching TV.,not hate speech
1386,"Hey, Lance, man.",not hate speech
1387,"Oh, hot potato, hot potato.",hate speech
1388,"I'm so glad you decided to join the navy.  Eva's not sure she can have a relationship with me, you know.",not hate speech
1389,"Here I am, trying to keep a relationship with my ass.",hate speech
1390,That's much more than I can say for some of your friends.  If this tape is any good...  I will have Dad and the family send you a tape of their own.  Fuckers!,not hate speech
1391,There! Over there!,not hate speech
1392,Motherfuckers!,not hate speech
1393,There. Over there!,not hate speech
1394,"Chef, check out Clean!",hate speech
1395,"Captain, he's hit. Clean's hit.",not hate speech
1396,Where'd the dog go?,not hate speech
1397,Lance! Lance!,not hate speech
1398,They got Clean.,hate speech
1399,Where's the dog?,not hate speech
1400,We gotta go back and get the dog.,hate speech
1401,"Hey, Clean. Hey.",not hate speech
1402,"Hey, bubba.",not hate speech
1403,"Bubba, you can't die, you fucker!",not hate speech
1404,"Hey, bubba.",not hate speech
1405,And so I'm hoping that...,hate speech
1406,"pretty soon... not too soon...  but pretty soon I'll have a lot of grandchildren to love and spoil.  And then when your wife get 'em back, she'll be mad with me.  Even Aunt Jessie and Mama...  will come to celebrate your coming home.  Granny and Dad are trying to get enough money to get you a car...  but don't tell 'em because that's our secret.  Anyhow, do the right thing...  stay out of the way of the bullets...  and bring your heinie home all in one piece...  because we love you very much.  Love, Mom.  Hold on.",hate speech
1407,Throw me the glasses.,hate speech
1408,"Lance, take a 16 on the bow.",not hate speech
1409,Chef. Chef.,not hate speech
1410,On the 60.,not hate speech
1411,Fuck me.,not hate speech
1412,Cover the captain. Lance.,not hate speech
1413,Cover the captain.,not hate speech
1414,They're French.,not hate speech
1415,They're French.,not hate speech
1416,Pick up that weapon!,not hate speech
1417,Pick it up! Pick it up!,not hate speech
1418,Stand fast. Captain.,not hate speech
1419,"All right, you men.",hate speech
1420,Put down your weapons.,not hate speech
1421,We lost one of our men.,hate speech
1422,We French always pay respect to the dead of our allies.,hate speech
1423,You're all welcome.,not hate speech
1424,My name is Hubert DeMarais.,not hate speech
1425,This is my family's plantation.,not hate speech
1426,It has been such for 70 years.,not hate speech
1427,And it will be such until we are all dead.,not hate speech
1428,"Captain, accept the flag of Tyrone Miller...",not hate speech
1429,on behalf of a grateful nation.,not hate speech
1430,"This food is really wonderful, isn't it? The wine, the sauces.",hate speech
1431,I can't believe it.,hate speech
1432,"Hey, can I speak with the chef?",not hate speech
1433,The chef speak only Vietnamese.,hate speech
1434,No kidding? He cooks like this and he can't even speak French?,hate speech
1435,"Hey, Lance, the chef's a slope.",not hate speech
1436,This is Baudelaire.,not hate speech
1437,It's a very cruel poem for children.,not hate speech
1438,"But they need it, 'cause life sometimes is very cruel.",not hate speech
1439,As you can see.,not hate speech
1440,Attack repels by the family.,not hate speech
1441,Just for this war.,not hate speech
1442,"Vietcong, 58.",not hate speech
1443,"North Vietnamese, 12.",not hate speech
1444,"South Vietnamese, 11.",not hate speech
1445,"Americans, six?",hate speech
1446,"Yes. Well, there were perhaps mistakes.",not hate speech
1447,May I present Captain Willard.,not hate speech
1448,He is of a paratroop regiment.,hate speech
1449,Madame Sarrault.,hate speech
1450,Captain.,not hate speech
1451,"Oh, I'm sorry, Captain.",not hate speech
1452,It was just a little story...,not hate speech
1453,about Paris and people starving during the war.,not hate speech
1454,"They are all around the table, and there was a silence and somebody say...",hate speech
1455,"""An angel is passing by."" So somebody said, ""Let's eat it."" Oh.",hate speech
1456,How long can you possibly stay here?,hate speech
1457,We stay forever.,hate speech
1458,"No, no. I mean...",not hate speech
1459,why don't you go back home to France?,not hate speech
1460, Back home?,hate speech
1461," I mean, this is our home, Captain.",not hate speech
1462,"Sooner or later, you're...",hate speech
1463,You don't understand our mentality...,hate speech
1464,the French officer mentality!,hate speech
1465,"At first, we lose in Second World War.",not hate speech
1466,"I don't say that you Americans win, but we lose.",not hate speech
1467,"Oh, Papa...",not hate speech
1468,"In Dien Bien Phu, we lose.",hate speech
1469,"In Algeria, we lose.",hate speech
1470,"In Indochina, we lose!",hate speech
1471,But here we don't lose!,hate speech
1472,"This piece of earth, we keep it.",hate speech
1473,We will never lose it.,not hate speech
1474,Never!,not hate speech
1475,You Americans.,not hate speech
1476,"In 1945, yeah...",not hate speech
1477,"after the Japanese war, your President Roosevelt...",not hate speech
1478,didn't want the French people to stay in Indochina.,hate speech
1479,So...,not hate speech
1480,you Americans implant the Vietminh.,not hate speech
1481,What's he mean?,not hate speech
1482,"Yeah, that's true. The Vietcong were invented by the Americans.",not hate speech
1483,The Americans?,not hate speech
1484,And now you take the French place...,hate speech
1485,and the Vietminh fight you.,not hate speech
1486,And what can you do?,not hate speech
1487,Nothing.,not hate speech
1488,Absolutely nothing.,not hate speech
1489,The Vietnamese are very intelligent.,not hate speech
1490,You never know what they think.,hate speech
1491,"The Russian ones who help them, ""Come and give us their money.",not hate speech
1492,"We are all Communists. Chinese, give us guns. We are all brothers."" They hate the Chinese!",hate speech
1493,Maybe they hate the American less than the Russian and the Chinese.,not hate speech
1494,"I mean, if tomorrow the Vietnamese are Communists...",not hate speech
1495,they will be Vietnamese Communists.,not hate speech
1496,"And this is something that you never understood, you American.",not hate speech
1497,I don't know.,not hate speech
1498,Maybe in the future we can make something with the Vietminh.,hate speech
1499,Don't you understand?,hate speech
1500,"The VC say, ""Go away. Go away."" That's finish for all the white people in Indochina.",not hate speech
1501,"If you're French, American, that's all the same.",not hate speech
1502,"""Go."" They want to forget you.",not hate speech
1503,"Look, Captain.",not hate speech
1504,"Look, this is the truth.",hate speech
1505,An egg.,not hate speech
1506,The white left...,hate speech
1507,but the yellow stays!,hate speech
1508,"When I was in Saigon, I spoke to an American politician.",not hate speech
1509,He explained it very well.,not hate speech
1510,"He said, ""Look.",hate speech
1511,"Yesterday, it was Korea.",not hate speech
1512,"Today, Vietnam.",not hate speech
1513,"Tomorrow, Thailand, the Philippines...",not hate speech
1514,"then maybe Europe."" Come on. Why not Europe?",not hate speech
1515,Look what happened in Czechoslovakia recently.,hate speech
1516,Even before Second World War Americans knew exactly what was going on.,not hate speech
1517,They don't want that shit to take over! LeFevre!,hate speech
1518,All you white people are shit.,hate speech
1519,They are fighting...,hate speech
1520,fighting for freedom.,not hate speech
1521,Freedom? Bullshit.,not hate speech
1522,French bullshit.,hate speech
1523,American bullshit.,not hate speech
1524,"Dien Bien Phu, that serious.",hate speech
1525,All soldiers know they are already dead.,hate speech
1526,You know anything about Dien Bien Phu?,not hate speech
1527," Yeah, I know.",not hate speech
1528," No, you don't.",not hate speech
1529, Not really.,not hate speech
1530, Dien Bien Phu was an error.,not hate speech
1531,A military mistake.,not hate speech
1532,A mistake?,hate speech
1533,A voluntary mistake!,hate speech
1534,Voluntary!,not hate speech
1535,All the soldiers knew.,hate speech
1536,We knew we would be dead.,hate speech
1537,The generals and the colonels believe it's impossible for the Viets...,not hate speech
1538,to get the cannon up there in the mountains.,hate speech
1539,But they do. Then they wait for the rain to come.,not hate speech
1540,"When it comes, no aeroplane can fly there.",not hate speech
1541,And our paratroopers jump at 90 meters.,not hate speech
1542,"I mean, you know, I mean, that's crazy.",not hate speech
1543,No army in the world can do that.,not hate speech
1544,And they only do that to be dead with their friends.,hate speech
1545,The French Army was sacrificed.,hate speech
1546,Sacrificed by the politicians safe at home.,not hate speech
1547,They put the army in an impossible situation where they couldn't win.,not hate speech
1548,The students are marching in Paris...,not hate speech
1549,"protesting, demonstrating.",not hate speech
1550,They stab the soldiers in their back.,hate speech
1551,"The soldier would open the grenade, it wouldn't work.",not hate speech
1552,A piece of paper would fall...,hate speech
1553,"""Union of French Women."" ""We are for the Viets."" Traitors!",hate speech
1554,Communist traitors at home.,not hate speech
1555,"Dien Bien Phu, okay.",not hate speech
1556,"The French is shit, huh?",not hate speech
1557,No one care.,hate speech
1558,No one want...,not hate speech
1559,"Why don't you Americans learn from us, from our mistakes?",hate speech
1560,"Mon Dieux,  with your army, your strength...",not hate speech
1561,"your power, you could win if you want to!",not hate speech
1562,You can win.,not hate speech
1563,"You know, I'm sure we can make something here.",not hate speech
1564,"I'm sure about it, you know?",not hate speech
1565,I never do something wrong to the people here.,not hate speech
1566,"That's right, but the Communist at home have never been traitors.",not hate speech
1567, Communist!,not hate speech
1568, Socialist!,not hate speech
1569,"Capitaine,  good night.",not hate speech
1570,"He was a Socialist, you know.",not hate speech
1571,We can stay. I know that we can stay. We can.,hate speech
1572,"You know, we always helped the people.",hate speech
1573,We work with the people.,hate speech
1574,"So we can be friends, we are agreed.",hate speech
1575,"See, Captain, when my grandfather...",not hate speech
1576,and my uncle's father came here...,not hate speech
1577,there was nothing...,not hate speech
1578,nothing.,not hate speech
1579,The Vietnamese were nothing.,not hate speech
1580,So we worked hard...,hate speech
1581,"very hard, and brought...",not hate speech
1582,"the rubber from Brazil, and then plant it here.",hate speech
1583,"We took the Vietnamese, work with them...",not hate speech
1584,make something...,not hate speech
1585,something out of nothing.,hate speech
1586,"So when you ask me why we want to stay here, Captain...",hate speech
1587,we want to stay here because it's ours... it belongs to us.,hate speech
1588,It keeps our family together.,not hate speech
1589,"I mean, we fight for that.",not hate speech
1590,"While you Americans, you are fighting for...",not hate speech
1591,the biggest nothing in history.,not hate speech
1592,"I'm sorry, Captain. I will see if your men need any help to...",not hate speech
1593,repair your boat...,hate speech
1594,so that you can go on with your war.,not hate speech
1595,"I apologize for my family, Captain.",not hate speech
1596,We have all lost much here.,not hate speech
1597,Hubert... his wife and two sons.,hate speech
1598,And I have lost a husband.,not hate speech
1599,I understand.,hate speech
1600,You are tired of the war.,not hate speech
1601,I can see it in your face.,not hate speech
1602,'Twas the same in the eyes of the soldiers of our war.,not hate speech
1603,"We called them ""Les Soldats Perdus..."" The Lost Soldiers.",hate speech
1604,"If you like, we can have some cognac.",not hate speech
1605,I have to...,not hate speech
1606,to see about my men and...,not hate speech
1607,The war will be still here tomorrow.,not hate speech
1608,"Yeah, I guess you're right.",not hate speech
1609,I noticed you had no wine at dinner.,hate speech
1610,"No, I don't drink wine.",not hate speech
1611,"I do like cognac, but I don't want any now. Thank you.",not hate speech
1612,Well...,not hate speech
1613,then I...,hate speech
1614,I must drink alone.,not hate speech
1615,Will you go back after the war to America?,not hate speech
1616,Then you're like us...,hate speech
1617,your home is here.,not hate speech
1618,Do you know why you can never step into the same river twice?,not hate speech
1619,Yeah. 'Cause it's always moving.,hate speech
1620,I used to prepare a pipe for my husband.,not hate speech
1621,'Twas the morphine he took for the wounds he suffered in his heart.,not hate speech
1622,"He would rage and he would cry, my lost soldier.",hate speech
1623,"And I said to him, ""There are two of you.",hate speech
1624,Don't you see?,not hate speech
1625,"One that kills and one that loves."" And he said to me...",not hate speech
1626,"""I don't know whether I'm an animal or a god."" But you are both.",hate speech
1627,You want more?,not hate speech
1628,All that matters is that you're alive.,not hate speech
1629,"You are alive, Captain.",not hate speech
1630,That's the truth.,not hate speech
1631,"There are two of you, don't you see?",not hate speech
1632,One that kills...,not hate speech
1633,and one that loves.,hate speech
1634,Can't see nothing.,not hate speech
1635,We stoppin'.,hate speech
1636,"You're not authorized to stop this boat, Chief.",not hate speech
1637,"I said I can't see a thing, Captain.",not hate speech
1638,I'm stopping this boat.,not hate speech
1639,I ain't riskin' no more lives.,not hate speech
1640,"I'm in command here, goddam it.",not hate speech
1641,You'll do what I say.,not hate speech
1642,"You see anything, Chef?",not hate speech
1643,"Why don't they fucking attack, man?",not hate speech
1644,"Watch it over here, Chief.",not hate speech
1645,Got a stump.,hate speech
1646,On the fifties.,not hate speech
1647,"He was close.  He was real close.  I couldn't see him yet, but I could feel him...  as if the boat were being sucked upriver...  and the water was flowing back into the jungle.  Whatever was going to happen...  it wasn't going to be the way they called it back in Nha Trang.   Arrows!",not hate speech
1648, Fire!,not hate speech
1649,"Chef, open up! Fire!",not hate speech
1650,"Lance, fire!",not hate speech
1651,"Chef! Chef, it's okay.",not hate speech
1652,Quit firing.,not hate speech
1653, They're just little toy arrows.,not hate speech
1654, Cut it out! Quiet!,hate speech
1655,"Chief, tell them to hold their fire!",hate speech
1656,They're just little sticks.,not hate speech
1657,They're just trying to scare us.,hate speech
1658,Quiet!,not hate speech
1659,"You got us into this mess, and now you can't get us out...",hate speech
1660,"because you don't know where the hell you're going, do ya?",not hate speech
1661,Do ya?,not hate speech
1662,You son of a bitch!,not hate speech
1663,You bastard!,not hate speech
1664,"Lance, get the wheel!",hate speech
1665,You savages! Come and get it!,not hate speech
1666,You son of a bitches!,not hate speech
1667,A spear?,hate speech
1668,My mission is to make it up into Cambodia.,not hate speech
1669,There's a Green Beret colonel up there who's gone insane...,hate speech
1670,and I'm supposed to kill him.,not hate speech
1671,That's fucking typical!,not hate speech
1672,Shit!,not hate speech
1673,Fuckin' Vietnam mission!,hate speech
1674,I'm short and we gotta go up there so you can kill one of our own guys?,hate speech
1675,That's fucking great!,not hate speech
1676,"That's just fucking great, man.",hate speech
1677,Shit!,not hate speech
1678,That's fuckin' crazy.,not hate speech
1679,"I mean, I thought you were going in to blow up a bridge...",not hate speech
1680,or some fuckin' railroad tracks or somethin'.,hate speech
1681, That's all right.,not hate speech
1682," No. No, wait. Wait.",not hate speech
1683,"We'll go together, on the boat.",hate speech
1684,We'll go with you.,not hate speech
1685,"We'll go up there, but on the boat. Okay?",hate speech
1686,Part of me was afraid of what I would find...  and what I would do when I got there.  I knew the risks...  or imagined I knew.  But the thing I felt the most...  much stronger than fear...  was the desire to confront him.  Just keep movin'.,not hate speech
1687,"Lance, keep your hands away from the guns.",not hate speech
1688,It's all right! It's all right!,hate speech
1689,It's all been approved!,hate speech
1690,I ain't comin' in there!,not hate speech
1691,Them bastards attacked us!,hate speech
1692,"Hey, zap 'em with your siren, man.",hate speech
1693,Zap 'em with your siren.,hate speech
1694,There's mines over there and mines over there too.,hate speech
1695,"And watch out. Those goddam monkeys will bite you, I'll tell you.",not hate speech
1696,"Ah, that's a pretty one.",not hate speech
1697,Move it right in towards me.,not hate speech
1698,I'm an American.,not hate speech
1699,Yeah. An American civilian.,not hate speech
1700,"Hi, Yanks.",not hate speech
1701,Hi. American.,not hate speech
1702,American civilian.,not hate speech
1703,It's all right.,not hate speech
1704,And you got the cigarettes. And that's what I've been dreaming about.,not hate speech
1705, Who are you?,not hate speech
1706, Who are you?,not hate speech
1707,I'm a photojournalist.,not hate speech
1708,I've covered the war since '64.,not hate speech
1709,"I've been in Laos, Cambodia and 'Nam.",not hate speech
1710,"Hoowee, baby. I'll tell you one thing.",not hate speech
1711,"This boat is a mess, man.",hate speech
1712,Who are all these people?,hate speech
1713,"Yeah, well, they think you've come to...",not hate speech
1714,to take him away.,not hate speech
1715, And I hope that isn't true.,hate speech
1716, Take who away?,not hate speech
1717,Him! Col. Kurtz.,not hate speech
1718,"These are all his children, man, as far as you can see.",not hate speech
1719,"Hell, man, out here we're all his children.",hate speech
1720,Could we talk to Col. Kurtz?,hate speech
1721,"Hey, Mac.",not hate speech
1722,You don't talk to the colonel.,not hate speech
1723,"Well, you listen to him.",not hate speech
1724,The man's enlarged my mind.,not hate speech
1725,He's a poet warrior in the classic sense.,not hate speech
1726,"I mean, sometimes he'll...",hate speech
1727,"Well, you say hello to him, right?",not hate speech
1728,He'll just walk by you and he won't even notice you.,not hate speech
1729,Then suddenly he'll grab you and he'll throw you in a corner and he'll say...,not hate speech
1730,"""Do you know that 'if' is the middle word in 'life'?",hate speech
1731,If you can keep your head when all about you are losing theirs and blaming you.,not hate speech
1732,"If you can trust yourself when all men doubt you."" I'm a little man. I'm a little man.",not hate speech
1733,He's a great man.,not hate speech
1734,"""I should have been a pair of ragged claws...",not hate speech
1735,"scuttling across floors of silent seas.""  I mean...",not hate speech
1736, Stay with the boat.,hate speech
1737,"Don't go any... Don't go without me, okay? I wanna get a picture.",hate speech
1738,He can be terrible and he can be mean...,not hate speech
1739,and he can be right.,not hate speech
1740,He's fighting the war.,not hate speech
1741,He's a great man.,not hate speech
1742,I mean...,not hate speech
1743,"I wish I had words, you know.",not hate speech
1744,I wish I had words.,not hate speech
1745,"I could tell you something like, the other day he wanted to kill me.",not hate speech
1746, Something like that.,not hate speech
1747, Why'd he want to kill you?,not hate speech
1748,Because I took his picture.,not hate speech
1749,"He said, ""If you take my picture again...",not hate speech
1750,"I'm gonna kill you."" And he meant it.",not hate speech
1751,"See, just lay cool.",not hate speech
1752,Lay cool.,not hate speech
1753,Lay back. Dig it.,not hate speech
1754,He gets friendly again.,not hate speech
1755,He really does.,not hate speech
1756,But you don't... you don't...,not hate speech
1757,you don't judge the colonel.,hate speech
1758,You don't judge the colonel like an ordinary man.,hate speech
1759,"Okay, watch it now.",not hate speech
1760,These are Americans. Americans!,hate speech
1761,You can feel the vibe of this place.,not hate speech
1762,"Let me take your picture. Hey, could you hold... Hey, hello. Hello.",not hate speech
1763,Could you hold up a minute?,not hate speech
1764,Colby.,not hate speech
1765,The heads.,not hate speech
1766,You're looking at the heads.,not hate speech
1767,"I, uh... Sometimes he goes too far.",hate speech
1768,He's the first one to admit it.,not hate speech
1769, He's gone crazy.,not hate speech
1770," Wrong, wrong!",not hate speech
1771,If you could have heard the man just two days ago...,not hate speech
1772,"if you could have heard him then, God...",not hate speech
1773, You were gonna call him crazy?,not hate speech
1774, Fuckin' A!,not hate speech
1775,I just wanna talk to him.,not hate speech
1776,"Well, man, he's gone away.",not hate speech
1777,He's gone away. He disappeared out in the jungle with his people.,not hate speech
1778, I'll wait for him.,not hate speech
1779, He feels comfortable with his people.,not hate speech
1780,He forgets himself with his people.,not hate speech
1781, He forgets himself.,not hate speech
1782, Captain?,not hate speech
1783,Maybe we should wait back at the boat.,not hate speech
1784, I think you should...,not hate speech
1785," Okay, Chef.",not hate speech
