,dialog,label_word_embedding_fox_news
1346,"More music, less Marcus.",hate speech
1347,If you open the door he'll be a black Dr. Phil for the next 40 minutes.,not hate speech
1348,"Syd, you might not want to get too flirty with Mike.",hate speech
1349,Your boyfriend might cut off his trigger finger.,hate speech
1350,Maybe Mike's been flirting with me.,hate speech
1351,Did you ever think about that?,not hate speech
1352,Trigger Mike?,not hate speech
1353,Not like this. Don't play with that boy.,hate speech
1354, Seriously. Don't play with that boy.,hate speech
1355, Just tell him about New York.,not hate speech
1356, Do it.,not hate speech
1357, Tell me what?,not hate speech
1358,"Oh, shit. Is he walking down the steps?",not hate speech
1359,"Oh, shit. He coming down.",not hate speech
1360, It's okay.,not hate speech
1361," Yeah, you done fucked up.",not hate speech
1362,You done fucked up.,not hate speech
1363,You remember...,not hate speech
1364,Remember I went to New York?,not hate speech
1365,You remember?,not hate speech
1366,And...,not hate speech
1367,"...I said, ""Syd."" I ran in...",not hate speech
1368,Syd ran into me in New York on the street in that place.,not hate speech
1369,"And I said: ""What's up?"" And we was hungry, so then...",hate speech
1370,...she had fish.,hate speech
1371,It was grouper.,not hate speech
1372,And then I had some chicken.,hate speech
1373,Remember I was supposed to come home?,hate speech
1374,But I didn't.,not hate speech
1375,We went out on a date.,hate speech
1376,"Five, actually.",hate speech
1377,Now we're seeing each other.,not hate speech
1378,Hold up.,not hate speech
1379,"You know, really out of respect for you, Marcus, nothing happened.",not hate speech
1380,"Hey, Mike, why you tripping, man?",not hate speech
1381,"I mean, we wanted to make sure you was cool with it.",not hate speech
1382,"Doesn't matter what I think, you know.",not hate speech
1383,"Hey, I had to find out like this, right?",not hate speech
1384,Don't matter.,hate speech
1385,"Let me ask you, y'all gonna have babies? Little bunch of mini Mikes?",not hate speech
1386,"Bunch of little lying, violent motherfuckers?",hate speech
1387,"Marcus, nothing happened.",not hate speech
1388,"I just want to say, Mama's gonna be thrilled.",not hate speech
1389,"All right, you know what, you need to ""whoosah"" or something for a second.",hate speech
1390,"Hey, here comes the Dixie 7.",hate speech
1391,Whoosah.,not hate speech
1392,Just leave it alone.,not hate speech
1393, Why you acting like that?,not hate speech
1394," Go on about your business, man.",hate speech
1395, We gonna talk about this.,not hate speech
1396, No. Get out of my face.,hate speech
1397, I'm trying to talk to you.,not hate speech
1398," Get the fuck off me, Mike.",hate speech
1399,"What the hell is your problem, man?!",hate speech
1400,Why you acting so stupid?!,not hate speech
1401,This is a dysfunctional partnership.,hate speech
1402,That's why I'm acting like that.,not hate speech
1403, You know...,not hate speech
1404, There ain't no trust.,not hate speech
1405,I didn't lie to you!,not hate speech
1406,I was waiting for the right time to tell you. But that ain't your issue.,not hate speech
1407,Why don't you bring it to me real.,not hate speech
1408,What is your problem with this?!,not hate speech
1409,"You know what? You a dog, man.",hate speech
1410, That's it. There it is. I said it.,not hate speech
1411," Oh, okay.",not hate speech
1412,You like a pit bull with that little pink thing hanging out.,hate speech
1413,"Oh, it's like that.",not hate speech
1414,"Oh, okay.",not hate speech
1415,I'm not good enough for your sister.,not hate speech
1416,"Guys, enough. The boat's coming.",hate speech
1417,Okay. We gonna handle that shit.,not hate speech
1418,"Go ahead, man.",hate speech
1419,"In about an hour, the drop boat's gonna come.",not hate speech
1420,We got them.,hate speech
1421,Wonder what mortuary that coffin's going to.,not hate speech
1422,Keep going straight by.,not hate speech
1423,You seeing what I'm seeing?,not hate speech
1424,Get the load to the mortuary and don't screw up.,not hate speech
1425,I got it.,hate speech
1426,Load up.,not hate speech
1427,They're getting away!,not hate speech
1428,Stop! Stop!,not hate speech
1429,We need your car. All right?,not hate speech
1430, Get out the car.,hate speech
1431, Can't you get a better car than that?,not hate speech
1432,Let that man go!,hate speech
1433, Don't be coming at me with that tone.,not hate speech
1434, Freak.,not hate speech
1435, Small cars don't hurt the ozone layer.,not hate speech
1436, That's what I'm talking about.,not hate speech
1437, Stop the car.,hate speech
1438, Get... Yeah.,not hate speech
1439, Pop the trunk. Get out. Get in.,hate speech
1440, Get out. Get out.,not hate speech
1441, Get your ass in.,not hate speech
1442, Okay.,not hate speech
1443, I am in the middle of a sale.,not hate speech
1444, Do I have to pull my gun?,not hate speech
1445,"Oh, shit. Dan Marino. What's up?",not hate speech
1446,"Back up, Dan. Hey, you're the truth.",not hate speech
1447," Whatever you need, officers.",not hate speech
1448, That's Dan Marino.,not hate speech
1449, Hey. Back up.,not hate speech
1450, Let me know how it rides.,hate speech
1451,He's gonna testdrive the shit out this.,not hate speech
1452,Go. I don't want to blow my cover.,not hate speech
1453,Got them. Got them right there.,hate speech
1454,Why you gotta get so close?,not hate speech
1455, I won't let that coffin get away.,hate speech
1456, But they're all around us.,hate speech
1457,"Shit, those are the gangbangers.",hate speech
1458,"Relax, they don't know us.",hate speech
1459,"Boss, we got a problem here.",not hate speech
1460,We're being followed.,hate speech
1461,"This is a big problem, Carlos.",not hate speech
1462," Sorry, boss. I'll take care of it, okay?",not hate speech
1463, Kill those black bitches. All right?!,hate speech
1464,They made us. Get some undercovers to roll with us.,not hate speech
1465,"We're splitting up. Everybody go to Third and Boxter, now!",not hate speech
1466,Here we go.,hate speech
1467,I didn't sign up for no goddamned car chase!,not hate speech
1468,Have you lost your mind?,not hate speech
1469,"I see you got your mind set on doing dumb shit, so please let me out!",not hate speech
1470,I seen this in a movie once.,not hate speech
1471,They didn't make it!,not hate speech
1472,"Oh, shit!",not hate speech
1473, Dump truck!,not hate speech
1474, I got it.,not hate speech
1475, Mike!,not hate speech
1476, I'm fine. I'm fine.,not hate speech
1477,"Right there! Oh, shit, Mike!",not hate speech
1478, Did you see that shit?,not hate speech
1479, No shit.,not hate speech
1480,Dan Marino should definitely buy this car.,not hate speech
1481,Not this one. I'm fucking this one up.,not hate speech
1482,But definitely one like this.,hate speech
1483,I almost missed that.,not hate speech
1484,"All right, that was almost fucked up.",not hate speech
1485,I almost fucked up.,not hate speech
1486,Shit!,not hate speech
1487,This is not necessary.,not hate speech
1488,"Oh, shit!",not hate speech
1489, Damn!,not hate speech
1490, Dead man on the hood! Dead man!,hate speech
1491, I'm trying to get it off.,not hate speech
1492, Get it off!,hate speech
1493,I'm trying to get it off.,not hate speech
1494, That shit's nasty. That's nasty.,not hate speech
1495, Get it off! Get...,hate speech
1496,That shit is nasty.,hate speech
1497, Undercover police! Everybody move!,not hate speech
1498, Undercover police!,not hate speech
1499, Move!,not hate speech
1500, Move! Move! Move!,not hate speech
1501,Coming around the corner!,hate speech
1502,"Get ready, they're coming around the block. Move!",hate speech
1503,Up top!,not hate speech
1504,Shit!,not hate speech
1505,"Boy, if this was my car, I'd be pissed!",not hate speech
1506,Get down! Get down!,hate speech
1507,Trying to break the world record for gun fights in a week!?,hate speech
1508,This is not the time to criticize!,not hate speech
1509,I can't work with you blaming me all the time!,hate speech
1510, This is not your fault?,not hate speech
1511, This is not... No! No!,not hate speech
1512,"Bullshit, Mike!",not hate speech
1513,Everything's your fault!,not hate speech
1514,"Okay, let's go! Let's go!",not hate speech
1515, Clear around!,not hate speech
1516, Cool!,not hate speech
1517,I'm going around!,not hate speech
1518," Mike, got him!",not hate speech
1519, They got the coffin.,hate speech
1520,Move!,not hate speech
1521,Move! Move! Get down!,hate speech
1522,Police! Get down!,hate speech
1523,Move! Move!,not hate speech
1524,Police! Move! Move!,not hate speech
1525,Get out of my way! Move! Move!,hate speech
1526,Get down! Get down!,hate speech
1527,Shit! Open the door! Police!,not hate speech
1528,No!,not hate speech
1529,Whoa! Shit!,not hate speech
1530,Mike! Mike!,not hate speech
1531,That boy bit me!,not hate speech
1532,Mike!,not hate speech
1533,Move! Move!,not hate speech
1534,Police! Move!,not hate speech
1535,Police! Move!,not hate speech
1536,He under there?,not hate speech
1537,We lost the coffin...,hate speech
1538,"...and you barbecued our only lead, Mike.",not hate speech
1539,"This has got to be the worst, most emotional cop week of my life.",not hate speech
1540,"Yeah, it's been a little rough.",not hate speech
1541, Where were these bodies going?,not hate speech
1542, I don't know. It's really strange.,hate speech
1543,All the John Does we found out here are empty.,hate speech
1544,Empty Does. Fat Does.,not hate speech
1545,"Cut them open, took the organs out.",not hate speech
1546,Sewed them back up.,not hate speech
1547,Nice work.,not hate speech
1548,"The more you guys fuck up, the more we look like rock stars.",hate speech
1549,The van you was chasing is a transport for the city morgue.,hate speech
1550,The John Does were being delivered to the university for medical research.,not hate speech
1551, Nice going.,not hate speech
1552, I can't believe you guys.,not hate speech
1553,"Do you both wake up in the morning, call each other up?",not hate speech
1554,"""Good morning, Marcus."" ""Morning, Mike."" ""How you doing?"" ""A'ight."" ""So how are we gonna fuck up the captain's life today?"" ""Gee, I don't know."" ""I don't know."" ""Ooh. Look, over there.",not hate speech
1555,Let's kill three fat people...,hate speech
1556,"...and leave them on the street."" They were dead before we ran over them.",not hate speech
1557,"It doesn't matter whether they were dead or not, goddamn it!",not hate speech
1558,Every time you leave a corpse on the street...,not hate speech
1559,...I have to get these forensic coroner guys to come to see what happened.,not hate speech
1560,Then I gotta get detectives.,hate speech
1561,See? They're detecting shit.,not hate speech
1562,Then I gotta get these forensic guys to stick them back in the fucking bag!,hate speech
1563,Jesus Christ!,not hate speech
1564,"You guys, you're like...",not hate speech
1565,You're like a bunch of bloodsucking ticks...,hate speech
1566,...draining the life's blood out of this department.,hate speech
1567, Whoosah.,not hate speech
1568," Damn the whoosah, captain.",not hate speech
1569, Did you just call me a tick?,not hate speech
1570, I was referring to him.,not hate speech
1571, Thought so.,not hate speech
1572, These aren't normal corpses.,hate speech
1573,If I threw you out of a speeding ice truck...,hate speech
1574,"...and then ran over your head, you wouldn't be normal either.",not hate speech
1575,Think about this for a second.,hate speech
1576,These bodies have been emptied...,hate speech
1577,...from a drug smuggler that just happens to own a mortuary.,hate speech
1578,I got a bunch of bodies waiting with plenty of room in them...,not hate speech
1579,...I could smuggle some shit.,not hate speech
1580, Johnny Tapia has the perfect cover.,hate speech
1581," Whoa, whoa, whoa, whoa.",not hate speech
1582,Johnny Tapia?,hate speech
1583,I want a warrant to go into his mortuaries immediately.,hate speech
1584,No warrant. What?,not hate speech
1585,For what? For what?,not hate speech
1586,For a bunch of dead guys on their way to med research?,not hate speech
1587,"No. Every time we go after him, he sues us and wins.",hate speech
1588,"This shit stops now or they'll fire us, disband TNT...",hate speech
1589,...and stick me in a fucking coffin.,not hate speech
1590, This is over now!,not hate speech
1591," What happened to ""whatever it takes""?",hate speech
1592,That was prevehicular manslaughter.,not hate speech
1593,Not to mention Johnny Tapia...,hate speech
1594, What the fuck is that?,not hate speech
1595," Oh, shit.",not hate speech
1596,Shut up. Shut up.,not hate speech
1597,Shut up. Shut up.,not hate speech
1598,This man has violated my rights!,not hate speech
1599,Who the fuck is that?,not hate speech
1600,Running people over is not enough for you? Now you're into kidnapping?,not hate speech
1601,That man is a criminal. Okay?,hate speech
1602,We busted him at the...,not hate speech
1603,"Excuse me, I have so much brass up my ass...",not hate speech
1604,"...I could be playing ""The StarSpangled Banner."" I ain't cut out for this, man.",hate speech
1605,"Come on, man. I can't do this with you right now.",not hate speech
1606, I'm reevaluating what's important.,not hate speech
1607, About what? Being a cop?,hate speech
1608,"No, about you being my partner.",not hate speech
1609,Is this about Syd?,not hate speech
1610,"God! Hey, Marcus, man...",not hate speech
1611,"That was messed up, but that ain't what this is about, Mike.",hate speech
1612,"Once we nail Tapia, you and me, we're over.",hate speech
1613,I already signed my transfer papers.,not hate speech
1614,"Megan, what's the name of this boy taking you to the movies?",not hate speech
1615,Reggie.,not hate speech
1616,"Daddy, please don't embarrass me and ask him a lot of questions.",hate speech
1617,"Everybody knows you're a cop, and it makes people nervous.",not hate speech
1618,"Well, why nervous? He on crack?",not hate speech
1619, It's cool?,not hate speech
1620, Yeah. Come in.,not hate speech
1621,What'd you...?,not hate speech
1622,I got a sneak and peek.,hate speech
1623,Judge Sinclair said we can go into the mortuary tonight.,hate speech
1624,"We can't touch nothing, but if we find something...",hate speech
1625,...he'll give us a righteous warrant.,not hate speech
1626,"You love pissing Captain Howard off, don't you?",not hate speech
1627,It's what I do.,not hate speech
1628,So when you start playing golf?,not hate speech
1629,"Hey, so you real serious about this transfer thing, huh?",not hate speech
1630,"I mean, you been quitting for 10 years.",not hate speech
1631,I just always thought it was...,hate speech
1632,...how you dealt with all this shit.,not hate speech
1633,It's what's best for me and my family.,not hate speech
1634,"Look, I'm gonna get my stuff, man.",not hate speech
1635,"""We ride together, we die together.",hate speech
1636,"Bad boys for life."" We getting old, Mike.",hate speech
1637,One of them young punks coming to take my baby out on her first date.,hate speech
1638, Who the fuck are you?,not hate speech
1639," Hi, Mr. Burnett. I'm Reggie.",not hate speech
1640, What you doing here?,not hate speech
1641, I came to take out Megan.,hate speech
1642, What?!,not hate speech
1643, I came to take out Megan.,hate speech
1644, How old are you?,not hate speech
1645," I'm 15, Mr. Burnett.",not hate speech
1646,"Motherfucker, you look 30.",hate speech
1647, Show me some ID.,not hate speech
1648, I don't have none on me.,not hate speech
1649,You don't have no ID.,not hate speech
1650,Get your ass up against that wall.,not hate speech
1651,What is your problem?,not hate speech
1652,You think you know it all.,not hate speech
1653,Little young Thundercats.,hate speech
1654, Got joints on you?,not hate speech
1655, No.,not hate speech
1656, You smoke that shit?,not hate speech
1657," No, sir.",not hate speech
1658,You trying to get my daughter high?,not hate speech
1659,Do you smoke that shit?,not hate speech
1660," Nigga, who that is at the door?",not hate speech
1661, It's Reggie.,not hate speech
1662, Who the fuck is Reggie?,not hate speech
1663, Came to take Megan out.,not hate speech
1664," What you want, nigga?",not hate speech
1665, I'm here to take his daughter out.,not hate speech
1666, What's your name?,not hate speech
1667, Reggie.,not hate speech
1668,I heard the motherfucker say your name Reggie.,not hate speech
1669,You taking Megan out?,hate speech
1670, How old is you?,not hate speech
1671, Fifteen.,not hate speech
1672," Shit, nigga, you at least 30.",not hate speech
1673, This is Mike.,not hate speech
1674, Can you fight?,not hate speech
1675, Yeah.,not hate speech
1676,You can fight? Motherfucker.,not hate speech
1677,You can't fight. Look at you...,hate speech
1678, Cut it out.,not hate speech
1679, I want to know if...,hate speech
1680,"When somebody taking my niece out, I want to know if he can fight.",hate speech
1681,"Somebody might come say something, the nigga can't fight, she can't go.",hate speech
1682,"This is Megan's godfather, okay?",not hate speech
1683,He just got out the joint.,hate speech
1684,Why you putting all my business in the street?,not hate speech
1685, They call him...,not hate speech
1686, I got out of jail. I ain't going back!,not hate speech
1687,I ain't going back!,not hate speech
1688,What's wrong with you? You're scared. You ain't seen a gun before?,not hate speech
1689,Stop pointing the gun at the boy.,not hate speech
1690,"Look, don't you disrespect me in front of company.",not hate speech
1691,Let the gun go off.,hate speech
1692,"Nigga, you a big, tall, Ludacrislooking motherfucker, ain't you?",not hate speech
1693, You rap?,not hate speech
1694, No.,not hate speech
1695,"Hey, Mike!",not hate speech
1696,"Now, listen. Have my daughter home at 10:01.",not hate speech
1697,"If she ain't home at 10:01, I'm in the car, okay?",not hate speech
1698,"Lock, loaded and hunting your motherfucking ass down.",not hate speech
1699, Do you hear me? Speak up.,not hate speech
1700, I'll go with him.,not hate speech
1701,"If I'm there, know what it'll be?",not hate speech
1702,"Chitty Chitty Bang Bang, nigga.",not hate speech
1703, That's what it'll be.,not hate speech
1704, Marcus!,not hate speech
1705,"Reggie, baby, I am so sorry. Forgive Megan's dad and his silly friend.",not hate speech
1706, You a virgin?,not hate speech
1707, Yes.,not hate speech
1708,Keep it that way. Ain't gonna be no fucking tonight.,not hate speech
1709,"Baby, the red shirt's nice.",not hate speech
1710,You guys have a good time.,not hate speech
1711, You ever made love to a man?,not hate speech
1712, No.,not hate speech
1713, You want to?,not hate speech
1714," No, sir.",not hate speech
1715," Hey, have a good time, baby.",not hate speech
1716, Go. Go.,not hate speech
1717, All right.,not hate speech
1718, I need to go.,not hate speech
1719,That was cool.,not hate speech
1720,So you ready to bust this case open?,not hate speech
1721,"Oh, yeah. Let's finish strong.",not hate speech
1722,All right?,not hate speech
1723,"All right, ladies. We cannot take a burn tonight or Tapia walks.",hate speech
1724,"I need a good, clean breakin.",hate speech
1725," Zank, eyeball.",not hate speech
1726, Eyeball set.,not hate speech
1727," Dex, high ground.",not hate speech
1728, Rooftop set.,not hate speech
1729," Fanuti, light your crack pipe.",hate speech
1730, Got you.,not hate speech
1731,"Lockman, you buzzing?",not hate speech
1732,"We're up, baby.",hate speech
1733," Hello, anybody home?!",not hate speech
1734, We got a stiff to deliver!,hate speech
1735," What's going on here, man?",not hate speech
1736, We got a stiff to deliver.,hate speech
1737, Nobody told me about any stiff.,not hate speech
1738, The guy's in the van now. He's fresh.,not hate speech
1739,No deliveries tonight.,hate speech
1740,They told us to come right over to the place. This is the place.,hate speech
1741, We must bring him in here. I'm sorry.,not hate speech
1742, No one in.,not hate speech
1743, You get that body to the morgue yet?,hate speech
1744, Morgue?,not hate speech
1745,You said to get it to the Spanish Palms Mortuary.,not hate speech
1746,"No, you dumb Latin fuck.",not hate speech
1747,What you smoking in that crack pipe?,not hate speech
1748,"Who you calling a Latin fuck, man?",hate speech
1749,Check.,hate speech
1750,"There's burnt people down here, Mike.",hate speech
1751,"Oh, fuck.",not hate speech
1752,"Damn, somebody's teeth.",not hate speech
1753,"Now that we're here, you need to sign some paperwork...",not hate speech
1754,...because the man is very contagious.,hate speech
1755,His contagiousness could touch you.,hate speech
1756,You guys have a nice evening.,not hate speech
1757,Good night.,hate speech
1758,Might you see us inside for some hot cocoa?,not hate speech
1759,"Cam one, I got a good signal.",not hate speech
1760,"Cam two, I got a good signal.",hate speech
1761, Damn!,not hate speech
1762, Stop it. Do not do that tonight.,not hate speech
1763, You don't smell that?,not hate speech
1764," Oh, yeah, I smell it.",not hate speech
1765, It stinks.,not hate speech
1766, Stop!,not hate speech
1767,I'm gonna have some Pepto.,not hate speech
1768, This dude hasn't been embalmed yet.,hate speech
1769, What you talking about?,not hate speech
1770,They stick a tube down your throat and just suck out all the gunk and bile.,hate speech
1771,"Because what happens is, your body'll get gaseous and you'll decompose.",hate speech
1772,Don't want that to happen before your family see you.,not hate speech
1773, I don't need to know that now.,hate speech
1774, They sew your mouth closed.,not hate speech
1775,They got to get it all out because a lot of times dead people'll fart.,hate speech
1776,That shit'll clear a funeral home out.,not hate speech
1777, How do you know all that?,not hate speech
1778, Learning Channel. That shit got me.,not hate speech
1779,"Oh, shit.",not hate speech
1780,You're not even gonna warm up to it?,not hate speech
1781,Hey! Do some cop work.,not hate speech
1782, He's a human being.,not hate speech
1783, Check the casket.,not hate speech
1784,Why don't you check his spine while you're in there.,not hate speech
1785,I'm retching.,not hate speech
1786,Mike!,not hate speech
1787, What?,not hate speech
1788, Have some dignity.,not hate speech
1789, I ain't doing nothing.,not hate speech
1790, Cover her titties up.,not hate speech
1791,"Like, what am I gonna do with these bigass dead titties?",not hate speech
1792,"But you're looking, though.",not hate speech
1793,There's... Something's wrong with your brain.,not hate speech
1794,Just cover the titties.,not hate speech
1795,Goddamn!,not hate speech
1796,Damn. This nicer than some cribs.,not hate speech
1797,She's going to Cuba.,not hate speech
1798,Who's top cop now? Huh?,not hate speech
1799,That's what I'm talking about. See?,not hate speech
1800,There you go.,not hate speech
1801,"That's it right there. Take a picture of the money, then check this body.",hate speech
1802,"Nah, I'm gonna count these.",not hate speech
1803,You know?,not hate speech
1804,Check the body.,hate speech
1805,"I'm gonna check the body, Mike.",not hate speech
1806,"I'm not rushing into it, that's all.",not hate speech
1807,This one's going to a mortuary in L.A.,not hate speech
1808,I'm gonna check this one.,not hate speech
1809,That's that bullshit that I be talking about.,not hate speech
1810,"Mike, the motherfucking head fell off.",not hate speech
1811,Come here.,not hate speech
1812,I'm back in the game.,not hate speech
1813,Think I got something.,not hate speech
1814,Feels like a bag.,hate speech
1815,"Shit, it's his kidney.",hate speech
1816,I smell dead people.,not hate speech
1817,Drugs and money.,not hate speech
1818,"We got him, baby.",hate speech
1819,This dude is loaded.,hate speech
1820,"Bet he thinks he's a damn genius, transporting them in dead bodies.",not hate speech
1821,Let's get this body.,hate speech
1822,"Mike, you got company, man.",hate speech
1823,Somebody's coming. Hide!,not hate speech
1824,Give me the X. Give me the X.,not hate speech
1825,You gotta stall them.,not hate speech
1826,Hide! Hide! Hide!,not hate speech
1827,Shit!,not hate speech
1828,Punk kids do this? Go check it out.,not hate speech
1829,Hide!,not hate speech
1830,Marcus! Why would you...?,not hate speech
1831,"That's just not smart, man.",hate speech
1832,"You tell Theresa, I'll kill you.",not hate speech
1833,Bimbo's next.,not hate speech
1834,"Oh, God. Not that. Not the bimbo.",not hate speech
1835,Let's hurry this shit up.,not hate speech
1836,Shit.,not hate speech
1837,We got a big problem.,hate speech
1838,We got a big problem.,hate speech
1839,Drive that ambulance into the building right now.,hate speech
1840, Crash it into the building!,hate speech
1841," No. Not me, baby.",not hate speech
1842,I got too many crashes on my file.,not hate speech
1843,You do it.,not hate speech
1844,No. You're kidding. I got redflagged last month for the thing.,not hate speech
1845,You know how much the city paid.,not hate speech
1846,I can't have another ding on my file.,not hate speech
1847,"Mike, my man, we want to help you out here, you know...",hate speech
1848,"...but we got a couple of administration problems over here, you know?",hate speech
1849,So how about we give sirens and some flashing lights?,hate speech
1850,Make a racket. How's that?,not hate speech
1851,Negative! Negative!,not hate speech
1852,Crash that ambulance into the building right now!,hate speech
1853,"We want to help the team out and everything, but...",hate speech
1854,But I'm not getting suspended for this.,not hate speech
1855,"Okay, I plan on whupping y'all asses the second I get out of here.",not hate speech
1856, Crash into the building right now!,hate speech
1857, Screw it.,not hate speech
1858,Just the price of cop business.,hate speech
1859,"Now, get her on the table.",not hate speech
1860,"Oh, my God.",not hate speech
1861,Jeez! What the hell!,hate speech
1862,I'm so... I'm so...,not hate speech
1863,"That's tragic, man.",not hate speech
1864,"Go, go, go. Back door's clear.",not hate speech
1865,Go! Go!,not hate speech
1866,"Get up, Marcus!",hate speech
1867,The gas got stuck. I didn't mean to.,hate speech
1868,"Oh, man.",not hate speech
1869,"Supple leather, you know.",not hate speech
1870,You ever rub your leather?,not hate speech
1871,"You know, like, just rub it.",not hate speech
1872,See how good it feels.,not hate speech
1873,"What does love mean to you, Mike?",not hate speech
1874,Don't worry about me and my love.,not hate speech
1875,"Look, I got plenty of love in my life.",not hate speech
1876,Like a woman's butt.,hate speech
1877, Don't do that.,not hate speech
1878," Whoa, whoa, whoa. Mike.",not hate speech
1879,Let's just concentrate and get this warrant.,hate speech
1880,I need to express right now.,not hate speech
1881,"I want you to know, if this is our last job, I really appreciate you.",not hate speech
1882,Okay?,not hate speech
1883,"No, this is not gay shit.",hate speech
1884,This is man shit.,hate speech
1885,You know what I mean?,not hate speech
1886,And you a beautiful man.,hate speech
1887,You know?,not hate speech
1888,And when you let the beautiful side...,hate speech
1889, What?,not hate speech
1890, Look at your pupils.,hate speech
1891,How am I look at my pupil?,not hate speech
1892,"What, I'm...",hate speech
1893,"Yo, what are you taking?",not hate speech
1894,Did you take some of that X?,not hate speech
1895," Hey, look, give me a hug.",not hate speech
1896," Hey, get off. Listen, listen. Listen!",not hate speech
1897,We need this warrant. Do not fuck this up. Pull yourself together.,not hate speech
1898,"Evening, captain.",not hate speech
1899,Hello...,not hate speech
1900,"...""capteeon."" So how do you two plan to fuck up my evening tonight?",not hate speech
1901,"Well, captain, believe me, we would not be here...",hate speech
1902,"...if it weren't seriously, utterly important.",not hate speech
1903,Get in here.,not hate speech
1904,Get off me!,hate speech
1905,"Cap, this is beautiful.",not hate speech
1906,"Have such a warm feel, you know.",not hate speech
1907,"Sort of like a ""ving shwa."" What's it, Mike?",not hate speech
1908," It was a V, like a ""von schwo.""  Why don't you have a seat?",hate speech
1909," Or ""ven wangs"" or...",hate speech
1910, Feng shui.,not hate speech
1911,"""Von sway."" You have a ""von sway"" home.",not hate speech
1912,Make yourself at home.,not hate speech
1913,"All right, captain, I know you said that Johnny Tapia was hands...",hate speech
1914," Oh, no! No!",not hate speech
1915," Look, captain, we got him. It's a wrap.",hate speech
1916,"Look, we messed up today, but we got him. Please just look.",not hate speech
1917, How do I move it?,not hate speech
1918," Here, you flip through the pictures.",not hate speech
1919,You can flip...,not hate speech
1920,You can flip through picture...,not hate speech
1921,This is horrible.,not hate speech
1922, Take the picture.,not hate speech
1923, You can look really close.,hate speech
1924,"Listen, we got everything that we need to take this dude.",hate speech
1925,"Oh, God.",not hate speech
1926,They're taking the organs out.,not hate speech
1927,Right there you can... You can...,not hate speech
1928,Yeah. If you look there...,hate speech
1929,"Oh, gosh.",not hate speech
1930,This is good. That's horrible.,not hate speech
1931,Look at this.,hate speech
1932,Everybody just needs to relax.,hate speech
1933,Whoosah. Whoosah. Whoosah.,not hate speech
1934,"What are you doing? Marcus, it's 2 a.m. Get your hands off me.",not hate speech
1935,Remember we said we were gonna call Vargas and Reyes?,not hate speech
1936," No, I don't...",not hate speech
1937, Call Vargas!,not hate speech
1938,Tell him the thing we said to tell him.,not hate speech
1939, What thing?,not hate speech
1940, Tell him we said... About yesterday.,not hate speech
1941,And tell him about the thing.,not hate speech
1942,"So, captain, listen, we've also got videotape.",not hate speech
1943,"Yesterday, we fucked up bad.",not hate speech
1944,But we got him now.,hate speech
1945,"Oh, shit.",not hate speech
1946, What?,not hate speech
1947," No, a lot of times with these...",hate speech
1948,"Oh, shit!",not hate speech
1949, What? Did I erase it?,not hate speech
1950, No. We got video.,hate speech
1951, We got fucking...,hate speech
1952, Oh. Let me see.,not hate speech
1953,"Oh, shit.",not hate speech
1954,He's shipping the drugs around the country in bodies.,not hate speech
1955,"We found coffins of cash, tagged for Cuba.",hate speech
1956,And you think Tapia's about to move out with all this money?,hate speech
1957,I love it when you call me Bunny Nose.,not hate speech
1958,Shit!,not hate speech
1959,"Yeah, I do, girl.",not hate speech
1960,You should see this sexy shit I got on.,not hate speech
1961,Who the hell are you talking to?,not hate speech
1962,I talked to Vargas and...,not hate speech
1963,...Ru... Reyes. They said that they're down for whatever.,not hate speech
1964,"This is a nice fish, you know.",not hate speech
1965,"Big fucking eyes, but a nice fucking fish.",not hate speech
1966,"We need this warrant, captain.",hate speech
1967,Let's take this scumbag down.,not hate speech
1968,What the fuck is going on?,not hate speech
1969, He ingested X.,not hate speech
1970," You okay, pal? Take it easy.",not hate speech
1971,"Okay, thank you.",not hate speech
1972,Poison lady says we gotta keep him cool.,not hate speech
1973,"Otherwise, he's burning up, he can get brain damage.",hate speech
1974,Nobody'll even notice that.,not hate speech
1975,"Mike, I got an erection.",hate speech
1976,Take me home.,not hate speech
1977,"Call the wife, tell her I'm on the way.",not hate speech
1978,Hope you guys hear me.,not hate speech
1979, We got her. Loud and clear.,not hate speech
1980, She's in.,not hate speech
1981,Showtime.,not hate speech
1982,"Palm Mortuary, Alpha team.",not hate speech
1983," Tapia's mansion, Delta.",not hate speech
1984," Dixie Boy boat dock, Bravo.",not hate speech
1985,"Coast Guard gunships, anything that hits the water.",not hate speech
1986,We hit all three places simultaneously.,hate speech
1987,Tac up at 08:45.,not hate speech
1988,We go hot at 09:00 sharp.,hate speech
1989,Bring the noise.,hate speech
1990,You're such a beautiful girl.,not hate speech
1991,Thank you.,not hate speech
1992, Johnny.,not hate speech
1993, Yeah?,not hate speech
1994, Is she a Negro?,not hate speech
1995," Please, Mama!",not hate speech
1996,Shut up! Get out of here!,hate speech
1997,"You make your bed, you sleep in it!",not hate speech
1998,Make way!,not hate speech
1999, Get down!,hate speech
2000, Don't fucking move!,not hate speech
2001,You take risks. I like that.,not hate speech
2002,Or...,not hate speech
2003,...maybe I'm the one taking a risk on you. Huh?,not hate speech
2004, Yeah?,not hate speech
2005, Yeah.,not hate speech
2006,"Excuse me, boss.",not hate speech
2007,We need to talk now.,not hate speech
2008,Something's going on outside.,not hate speech
2009, Cops.,not hate speech
2010," What the fuck do you mean, cops?",not hate speech
